,Close,High,Low,Open,Volume,"('Close', 'USDTRY=X')","('High', 'USDTRY=X')","('Low', 'USDTRY=X')","('Open', 'USDTRY=X')","('Volume', 'USDTRY=X')","('Close', 'USDTRY=X')","('High', 'USDTRY=X')","('Low', 'USDTRY=X')","('Open', 'USDTRY=X')","('Volume', 'USDTRY=X')"
2018-01-24,3.768199920654297,3.7734100818634033,3.732500076293945,3.767899990081787,0.0,,,,,,,,,,
2018-01-25,3.749399900436402,3.7547900676727295,3.716300010681152,3.7499899864196777,0.0,,,,,,,,,,
2018-01-26,3.759680032730103,3.762949943542481,3.728399991989136,3.759299993515015,0.0,,,,,,,,,,
2018-01-29,3.749979972839356,3.792540073394776,3.7502400875091553,3.750720024108887,0.0,,,,,,,,,,
2018-01-30,3.786400079727173,3.798739910125733,3.7625699043273926,3.7859699726104736,0.0,,,,,,,,,,
2018-01-31,3.7757198810577393,3.780600070953369,3.7444000244140634,3.777479887008667,0.0,,,,,,,,,,
2018-02-01,3.75629997253418,3.771250009536743,3.731300115585327,3.756500005722046,0.0,,,,,,,,,,
2018-02-02,3.733700037002564,3.773669958114624,3.733269929885864,3.733299970626831,0.0,,,,,,,,,,
2018-02-05,3.771899938583374,3.774389982223511,3.755000114440918,3.771899938583374,0.0,,,,,,,,,,
2018-02-06,3.7867000102996826,3.794820070266724,3.769030094146729,3.786499977111816,0.0,,,,,,,,,,
2018-02-07,3.764709949493408,3.791229963302612,3.7629599571228023,3.767600059509277,0.0,,,,,,,,,,
2018-02-08,3.802500009536743,3.834019899368286,3.791800022125244,3.803329944610596,0.0,,,,,,,,,,
2018-02-09,3.822619915008545,3.831739902496338,3.809299945831299,3.822360038757324,0.0,,,,,,,,,,
2018-02-12,3.816750049591065,3.8179500102996826,3.799360036849976,3.8166000843048096,0.0,,,,,,,,,,
2018-02-13,3.797660112380981,3.8098299503326416,3.7909998893737793,3.7981998920440674,0.0,,,,,,,,,,
2018-02-14,3.804800033569336,3.821680068969727,3.781980037689209,3.804709911346436,0.0,,,,,,,,,,
2018-02-15,3.779730081558228,3.7843000888824463,3.7648000717163086,3.7792599201202393,0.0,,,,,,,,,,
2018-02-16,3.7646000385284415,3.773070096969605,3.7374000549316406,3.763849973678589,0.0,,,,,,,,,,
2018-02-19,3.74685001373291,3.7621500492095943,3.745990037918091,3.747740030288696,0.0,,,,,,,,,,
2018-02-20,3.7581899166107178,3.8112499713897705,3.757600069046021,3.758100032806397,0.0,,,,,,,,,,
2018-02-21,3.797800064086914,3.807919979095459,3.780900001525879,3.797800064086914,0.0,,,,,,,,,,
2018-02-22,3.7918601036071777,3.808929920196533,3.7797000408172607,3.7919399738311768,0.0,,,,,,,,,,
2018-02-23,3.782399892807007,3.7939798831939697,3.7785000801086426,3.7822999954223633,0.0,,,,,,,,,,
2018-02-26,3.787839889526367,3.791249990463257,3.775700092315674,3.787839889526367,0.0,,,,,,,,,,
2018-02-27,3.7850899696350098,3.813220024108887,3.781100034713745,3.78570008277893,0.0,,,,,,,,,,
2018-02-28,3.815200090408325,3.815619945526123,3.7969000339508057,3.815200090408325,0.0,,,,,,,,,,
2018-03-01,3.802900075912476,3.819540023803711,3.799799919128418,3.802900075912476,0.0,,,,,,,,,,
2018-03-02,3.807699918746948,3.824290037155152,3.802999973297119,3.8094499111175537,0.0,,,,,,,,,,
2018-03-05,3.810100078582764,3.828000068664551,3.8081400394439697,3.809659957885742,0.0,,,,,,,,,,
2018-03-06,3.81060004234314,3.812849998474121,3.786900043487549,3.81060004234314,0.0,,,,,,,,,,
2018-03-07,3.798799991607666,3.808350086212158,3.791599988937378,3.797260046005249,0.0,,,,,,,,,,
2018-03-08,3.8062899112701416,3.826020002365112,3.801719903945923,3.807039976119995,0.0,,,,,,,,,,
2018-03-09,3.823499917984009,3.827879905700684,3.806339979171753,3.8226399421691895,0.0,,,,,,,,,,
2018-03-12,3.812000036239624,3.8446199893951416,3.806299924850464,3.8108999729156494,0.0,,,,,,,,,,
2018-03-13,3.8427000045776367,3.87253999710083,3.8355000019073486,3.843400001525879,0.0,,,,,,,,,,
2018-03-14,3.8698999881744394,3.893719911575317,3.855600118637085,3.869999885559082,0.0,,,,,,,,,,
2018-03-15,3.880300045013428,3.9044599533081055,3.876219987869263,3.880769968032837,0.0,,,,,,,,,,
2018-03-16,3.893539905548096,3.925800085067749,3.88919997215271,3.894099950790405,0.0,,,,,,,,,,
2018-03-19,3.918299913406372,3.951770067214966,3.9201500415802,3.920439958572388,0.0,,,,,,,,,,
2018-03-20,3.9432899951934814,3.950200080871582,3.9223999977111816,3.944050073623657,0.0,,,,,,,,,,
2018-03-21,3.932149887084961,3.93720006942749,3.920099973678589,3.9317800998687744,0.0,,,,,,,,,,
2018-03-22,3.908770084381104,3.940850019454956,3.898900032043457,3.909499883651733,0.0,,,,,,,,,,
2018-03-23,3.973880052566528,3.9765000343322754,3.954600095748901,3.975709915161133,0.0,,,,,,,,,,
2018-03-26,3.9814000129699703,3.995199918746948,3.956130027770996,3.981770038604736,0.0,,,,,,,,,,
2018-03-27,3.9655001163482666,3.996429920196533,3.9612998962402335,3.964999914169312,0.0,,,,,,,,,,
2018-03-28,3.979180097579956,4.013609886169434,3.9781999588012695,3.9793100357055664,0.0,,,,,,,,,,
2018-03-29,4.013299942016602,4.015689849853516,3.9581100940704346,4.012400150299072,0.0,,,,,,,,,,
2018-03-30,3.9449000358581534,3.960949897766113,3.94064998626709,3.944799900054932,0.0,,,,,,,,,,
2018-04-02,3.9518399238586426,3.979229927062988,3.944499969482422,3.9521000385284415,0.0,,,,,,,,,,
2018-04-03,3.977099895477295,3.993200063705444,3.970340013504028,3.979599952697754,0.0,,,,,,,,,,
2018-04-04,3.989350080490112,4.026390075683594,3.984730005264282,3.989710092544556,0.0,,,,,,,,,,
2018-04-05,3.999109983444214,4.045849800109863,3.9964001178741455,3.999599933624268,0.0,,,,,,,,,,
2018-04-06,4.03941011428833,4.066080093383789,4.030200004577637,4.044400215148926,0.0,,,,,,,,,,
2018-04-09,4.047100067138672,4.075150012969971,4.03564977645874,4.048200130462647,0.0,,,,,,,,,,
2018-04-10,4.075500011444092,4.138689994812012,4.054500102996826,4.075799942016602,0.0,,,,,,,,,,
2018-04-11,4.1095499992370605,4.192930221557617,4.1066999435424805,4.109610080718994,0.0,,,,,,,,,,
2018-04-12,4.1407999992370605,4.158870220184326,4.084799766540527,4.1407999992370605,0.0,,,,,,,,,,
2018-04-13,4.114019870758057,4.115880012512207,4.071700096130371,4.113959789276123,0.0,,,,,,,,,,
2018-04-16,4.090789794921875,4.116020202636719,4.085000038146973,4.092199802398682,0.0,,,,,,,,,,
2018-04-17,4.0929999351501465,4.126430034637451,4.073500156402588,4.095320224761963,0.0,,,,,,,,,,
2018-04-18,4.093090057373047,4.107719898223877,4.019289970397949,4.092899799346924,0.0,,,,,,,,,,
2018-04-19,4.017000198364258,4.045529842376709,4.011000156402588,4.017099857330322,0.0,,,,,,,,,,
2018-04-20,4.045820236206055,4.071030139923096,4.028299808502197,4.045979976654053,0.0,,,,,,,,,,
2018-04-23,4.078499794006348,4.109700202941895,4.060200214385986,4.078539848327637,0.0,,,,,,,,,,
2018-04-24,4.107699871063232,4.111000061035156,4.078499794006348,4.107699871063232,0.0,,,,,,,,,,
2018-04-25,4.086480140686035,4.106599807739258,4.039169788360596,4.086060047149658,0.0,,,,,,,,,,
2018-04-26,4.081099987030029,4.08528995513916,4.058199882507324,4.081299781799316,0.0,,,,,,,,,,
2018-04-27,4.0658698081970215,4.078979969024658,4.039989948272705,4.068910121917725,0.0,,,,,,,,,,
2018-04-30,4.051660060882568,4.066669940948486,4.029799938201904,4.051700115203857,0.0,,,,,,,,,,
2018-05-01,4.056650161743164,4.105519771575928,4.052700042724609,4.05702018737793,0.0,,,,,,,,,,
2018-05-02,4.109000205993652,4.17855978012085,4.091599941253662,4.108500003814697,0.0,,,,,,,,,,
2018-05-03,4.182720184326172,4.243659973144531,4.155489921569824,4.18228006362915,0.0,,,,,,,,,,
2018-05-04,4.223189830780029,4.2887701988220215,4.219600200653076,4.223599910736084,0.0,,,,,,,,,,
2018-05-07,4.241680145263672,4.2725701332092285,4.223999977111816,4.240970134735107,0.0,,,,,,,,,,
2018-05-08,4.26639986038208,4.310299873352051,4.262479782104492,4.263899803161621,0.0,,,,,,,,,,
2018-05-09,4.349599838256836,4.371200084686279,4.254799842834473,4.349999904632568,0.0,,,,,,,,,,
2018-05-10,4.28439998626709,4.307469844818115,4.223999977111816,4.287000179290772,0.0,,,,,,,,,,
2018-05-11,4.238140106201172,4.311069965362549,4.230500221252441,4.23769998550415,0.0,,,,,,,,,,
2018-05-14,4.314199924468994,4.350759983062744,4.303199768066406,4.31220006942749,0.0,,,,,,,,,,
2018-05-15,4.350800037384033,4.473420143127441,4.349030017852783,4.35191011428833,0.0,,,,,,,,,,
2018-05-16,4.453800201416016,4.499959945678711,4.395359992980957,4.452499866485596,0.0,,,,,,,,,,
2018-05-17,4.428899765014648,4.465139865875244,4.412000179290772,4.429100036621094,0.0,,,,,,,,,,
2018-05-18,4.461299896240234,4.500649929046631,4.442200183868408,4.45890998840332,0.0,,,,,,,,,,
2018-05-21,4.493239879608154,4.597929954528809,4.493229866027832,4.497399806976318,0.0,,,,,,,,,,
2018-05-22,4.577970027923584,4.661789894104004,4.542439937591553,4.577099800109863,0.0,,,,,,,,,,
2018-05-23,4.734499931335449,4.910990238189697,4.734700202941895,4.734700202941895,0.0,,,,,,,,,,
2018-05-24,4.572199821472168,4.798349857330322,4.554100036621094,4.573599815368652,0.0,,,,,,,,,,
2018-05-25,4.756100177764893,4.800940036773682,4.687039852142334,4.75629997253418,0.0,,,,,,,,,,
2018-05-28,4.703100204467773,4.711850166320801,4.556069850921631,4.703499794006348,0.0,,,,,,,,,,
2018-05-29,4.582300186157227,4.632969856262207,4.535610198974609,4.581600189208984,0.0,,,,,,,,,,
2018-05-30,4.56017017364502,4.562300205230713,4.4475998878479,4.560299873352051,0.0,,,,,,,,,,
2018-05-31,4.468599796295166,4.53879976272583,4.45550012588501,4.467199802398682,0.0,,,,,,,,,,
2018-06-01,4.527910232543945,4.642829895019531,4.520689964294434,4.526050090789795,0.0,,,,,,,,,,
2018-06-04,4.646500110626221,4.677989959716797,4.579529762268066,4.648409843444824,0.0,,,,,,,,,,
2018-06-05,4.585000038146973,4.631279945373535,4.5833001136779785,4.584499835968018,0.0,,,,,,,,,,
2018-06-06,4.594900131225586,4.626180171966553,4.553400039672852,4.594200134277344,0.0,,,,,,,,,,
2018-06-07,4.559999942779541,4.58512020111084,4.457550048828125,4.559599876403809,0.0,,,,,,,,,,
2018-06-08,4.480299949645996,4.5383501052856445,4.47061014175415,4.480100154876709,0.0,,,,,,,,,,
2018-06-11,4.472499847412109,4.536749839782715,4.463059902191162,4.463970184326172,0.0,,,,,,,,,,
2018-06-12,4.520999908447266,4.576700210571289,4.520780086517334,4.521259784698486,0.0,,,,,,,,,,
2018-06-13,4.586900234222412,4.693240165710449,4.583000183105469,4.588500022888184,0.0,,,,,,,,,,
2018-06-14,4.662799835205078,4.701700210571289,4.604599952697754,4.660459995269775,0.0,,,,,,,,,,
2018-06-15,4.739590167999268,4.758049964904785,4.711400032043457,4.740200042724609,0.0,,,,,,,,,,
2018-06-18,4.740499973297119,4.744900226593018,4.68071985244751,4.744900226593018,0.0,,,,,,,,,,
2018-06-19,4.706999778747559,4.773349761962891,4.701930046081543,4.707499980926514,0.0,,,,,,,,,,
2018-06-20,4.743599891662598,4.768020153045654,4.727180004119873,4.741799831390381,0.0,,,,,,,,,,
2018-06-21,4.743100166320801,4.7665300369262695,4.728320121765137,4.745800018310547,0.0,,,,,,,,,,
2018-06-22,4.735099792480469,4.744800090789795,4.678269863128662,4.73799991607666,0.0,,,,,,,,,,
2018-06-25,4.606969833374023,4.721779823303223,4.538070201873779,4.611199855804443,0.0,,,,,,,,,,
2018-06-26,4.686999797821045,4.711130142211914,4.616730213165283,4.687399864196777,0.0,,,,,,,,,,
2018-06-27,4.613999843597412,4.65595006942749,4.595099925994873,4.607369899749756,0.0,,,,,,,,,,
2018-06-28,4.621300220489502,4.650100231170654,4.577360153198242,4.61978006362915,0.0,,,,,,,,,,
2018-06-29,4.590499877929688,4.598169803619385,4.556000232696533,4.591599941253662,0.0,,,,,,,,,,
2018-07-02,4.589890003204346,4.639100074768066,4.586750030517578,4.590240001678467,0.0,,,,,,,,,,
2018-07-03,4.616099834442139,4.684830188751221,4.596739768981934,4.612400054931641,0.0,,,,,,,,,,
2018-07-04,4.675099849700928,4.720860004425049,4.667119979858398,4.674300193786621,0.0,,,,,,,,,,
2018-07-05,4.669589996337891,4.684800148010254,4.593719959259033,4.673079967498779,0.0,,,,,,,,,,
2018-07-06,4.604269981384277,4.617559909820557,4.5716400146484375,4.6070098876953125,0.0,,,,,,,,,,
2018-07-09,4.578800201416016,4.610919952392578,4.511600017547607,4.579060077667236,0.0,,,,,,,,,,
2018-07-10,4.712470054626465,4.742269992828369,4.646309852600098,4.711440086364746,0.0,,,,,,,,,,
2018-07-11,4.714700222015381,4.847439765930176,4.70343017578125,4.713749885559082,0.0,,,,,,,,,,
2018-07-12,4.889969825744629,4.904900074005127,4.785789966583252,4.886590003967285,0.0,,,,,,,,,,
2018-07-13,4.867599964141846,4.874370098114014,4.813499927520752,4.863249778747559,0.0,,,,,,,,,,
2018-07-16,4.854949951171875,4.861979961395264,4.824699878692627,4.853670120239258,0.0,,,,,,,,,,
2018-07-17,4.852910041809082,4.858250141143799,4.776159763336182,4.852280139923096,0.0,,,,,,,,,,
2018-07-18,4.800300121307373,4.843780040740967,4.767580032348633,4.802249908447266,0.0,,,,,,,,,,
2018-07-19,4.796090126037598,4.840099811553955,4.793069839477539,4.796899795532227,0.0,,,,,,,,,,
2018-07-20,4.801030158996582,4.825300216674805,4.770500183105469,4.806399822235107,0.0,,,,,,,,,,
2018-07-23,4.777910232543945,4.77899980545044,4.736670017242432,4.778329849243164,0.0,,,,,,,,,,
2018-07-24,4.7368998527526855,4.935999870300293,4.735499858856201,4.737100124359131,0.0,,,,,,,,,,
2018-07-25,4.881100177764893,4.883399963378906,4.815959930419922,4.879859924316406,0.0,,,,,,,,,,
2018-07-26,4.796599864959717,4.870540142059326,4.781949996948242,4.796000003814697,0.0,,,,,,,,,,
2018-07-27,4.869939804077148,4.881609916687012,4.841660022735596,4.868000030517578,0.0,,,,,,,,,,
2018-07-30,4.851329803466797,4.9059600830078125,4.847849845886231,4.854899883270264,0.0,,,,,,,,,,
2018-07-31,4.882780075073242,4.921339988708496,4.875319957733154,4.883769989013672,0.0,,,,,,,,,,
2018-08-01,4.917900085449219,4.9679999351501465,4.907100200653076,4.918799877166748,0.0,,,,,,,,,,
2018-08-02,4.981249809265137,5.09266996383667,4.9608001708984375,4.98390007019043,0.0,,,,,,,,,,
2018-08-03,5.091599941253662,5.110899925231934,5.062779903411865,5.0920000076293945,0.0,,,,,,,,,,
2018-08-06,5.10099983215332,5.240719795227051,5.090219974517822,5.099100112915039,0.0,,,,,,,,,,
2018-08-07,5.261499881744385,5.353179931640625,5.182330131530762,5.26161003112793,0.0,,,,,,,,,,
2018-08-08,5.2591400146484375,5.306220054626465,5.22491979598999,5.257750034332275,0.0,,,,,,,,,,
2018-08-09,5.308899879455566,5.499080181121826,5.299699783325195,5.305009841918945,0.0,,,,,,,,,,
2018-08-10,5.552000045776367,6.775750160217285,5.549920082092285,5.552840232849121,0.0,,,,,,,,,,
2018-08-13,6.817800045013428,7.073800086975098,6.401750087738037,6.800610065460205,0.0,,,,,,,,,,
2018-08-14,6.9532999992370605,6.9629998207092285,6.403779983520508,6.953080177307129,0.0,,,,,,,,,,
2018-08-15,6.374899864196777,6.562960147857666,5.8821001052856445,6.373000144958496,0.0,,,,,,,,,,
2018-08-16,5.956989765167236,6.035799980163574,5.699689865112305,5.956989765167236,0.0,,,,,,,,,,
2018-08-17,5.85099983215332,6.300829887390137,5.738249778747559,5.857500076293945,0.0,,,,,,,,,,
2018-08-20,6.007999897003174,6.1944098472595215,5.978330135345459,6.0081000328063965,0.0,,,,,,,,,,
2018-08-21,6.098499774932861,6.152900218963623,5.999199867248535,6.097599983215332,0.0,,,,,,,,,,
2018-08-22,6.079699993133545,6.110400199890137,6.017099857330322,6.0767998695373535,0.0,,,,,,,,,,
2018-08-23,6.027999877929688,6.134970188140869,5.9994401931762695,6.027359962463379,0.0,,,,,,,,,,
2018-08-24,6.093800067901611,6.132400035858154,6.003699779510498,6.089310169219971,0.0,,,,,,,,,,
2018-08-27,5.980720043182373,6.289939880371094,5.980720043182373,5.98829984664917,0.0,,,,,,,,,,
2018-08-28,6.155230045318604,6.271399974822998,6.129930019378662,6.161499977111816,0.0,,,,,,,,,,
2018-08-29,6.26609992980957,6.466509819030762,6.238890171051025,6.268199920654297,0.0,,,,,,,,,,
2018-08-30,6.473400115966797,6.808219909667969,6.4542999267578125,6.471199989318848,0.0,,,,,,,,,,
2018-08-31,6.734099864959717,6.784200191497803,6.387899875640869,6.734300136566162,0.0,,,,,,,,,,
2018-09-03,6.583799839019775,6.721499919891357,6.517930030822754,6.5785298347473145,0.0,,,,,,,,,,
2018-09-04,6.633699893951416,6.719620227813721,6.583240032196045,6.63100004196167,0.0,,,,,,,,,,
2018-09-05,6.666200160980225,6.717599868774414,6.583499908447266,6.6596999168396,0.0,,,,,,,,,,
2018-09-06,6.58080005645752,6.638589859008789,6.546609878540039,6.571929931640625,0.0,,,,,,,,,,
2018-09-07,6.583700180053711,6.599090099334717,6.375150203704834,6.588200092315674,0.0,,,,,,,,,,
2018-09-10,6.42170000076294,6.494329929351807,6.408649921417236,6.421599864959717,0.0,,,,,,,,,,
2018-09-11,6.468299865722656,6.486299991607666,6.433800220489502,6.466080188751221,0.0,,,,,,,,,,
2018-09-12,6.434360027313232,6.4612298011779785,6.326499938964844,6.439330101013184,0.0,,,,,,,,,,
2018-09-13,6.348199844360352,6.546599864959717,6.011730194091797,6.3460001945495605,0.0,,,,,,,,,,
2018-09-14,6.128699779510498,6.176479816436768,6.011000156402588,6.127900123596191,0.0,,,,,,,,,,
2018-09-17,6.161399841308594,6.318900108337402,6.151360034942627,6.161600112915039,0.0,,,,,,,,,,
2018-09-18,6.323299884796143,6.459070205688477,6.305880069732666,6.326499938964844,0.0,,,,,,,,,,
2018-09-19,6.39870023727417,6.409709930419922,6.22730016708374,6.398900032043457,0.0,,,,,,,,,,
2018-09-20,6.247379779815674,6.368299961090088,6.128910064697266,6.250500202178955,0.0,,,,,,,,,,
2018-09-21,6.221399784088135,6.301599979400635,6.198070049285889,6.221700191497803,0.0,,,,,,,,,,
2018-09-24,6.300930023193359,6.3285298347473145,6.048900127410889,6.30620002746582,0.0,,,,,,,,,,
2018-09-25,6.153299808502197,6.222209930419922,6.067749977111816,6.151199817657471,0.0,,,,,,,,,,
2018-09-26,6.191999912261963,6.1921000480651855,6.08050012588501,6.191599845886231,0.0,,,,,,,,,,
2018-09-27,6.107500076293945,6.126100063323975,5.96288013458252,6.108699798583984,0.0,,,,,,,,,,
2018-09-28,6.00570011138916,6.037559986114502,5.953700065612793,6.001490116119385,0.0,,,,,,,,,,
2018-10-01,6.044000148773193,6.054619789123535,5.906829833984375,6.042210102081299,0.0,,,,,,,,,,
2018-10-02,5.937600135803223,6.055699825286865,5.932250022888184,5.93809986114502,0.0,,,,,,,,,,
2018-10-03,5.987820148468018,6.081079959869385,5.979990005493164,5.987020015716553,0.0,,,,,,,,,,
2018-10-04,6.051780223846436,6.223820209503174,6.051000118255615,6.054299831390381,0.0,,,,,,,,,,
2018-10-05,6.185500144958496,6.207699775695801,6.10122013092041,6.18170976638794,0.0,,,,,,,,,,
2018-10-08,6.163899898529053,6.186850070953369,6.111939907073975,6.163549900054932,0.0,,,,,,,,,,
2018-10-09,6.117899894714356,6.155399799346924,6.088719844818115,6.10791015625,0.0,,,,,,,,,,
2018-10-10,6.105199813842773,6.129419803619385,6.016719818115234,6.101210117340088,0.0,,,,,,,,,,
2018-10-11,6.0802998542785645,6.081500053405762,5.94927978515625,6.076159954071045,0.0,,,,,,,,,,
2018-10-12,5.917479991912842,5.978099822998047,5.840350151062012,5.9175801277160645,0.0,,,,,,,,,,
2018-10-15,5.879899978637695,5.892889976501465,5.750760078430176,5.886579990386963,0.0,,,,,,,,,,
2018-10-16,5.780200004577637,5.805039882659912,5.706940174102783,5.779170036315918,0.0,,,,,,,,,,
2018-10-17,5.691599845886231,5.71097993850708,5.529749870300293,5.687980175018311,0.0,,,,,,,,,,
2018-10-18,5.587490081787109,5.6743998527526855,5.51800012588501,5.587200164794922,0.0,,,,,,,,,,
2018-10-19,5.635600090026856,5.697299957275391,5.599740028381348,5.630549907684326,0.0,,,,,,,,,,
2018-10-22,5.650700092315674,5.686500072479248,5.620319843292236,5.651000022888184,0.0,,,,,,,,,,
2018-10-23,5.665900230407715,5.865600109100342,5.661990165710449,5.665500164031982,0.0,,,,,,,,,,
2018-10-24,5.747220039367676,5.774499893188477,5.65831995010376,5.747869968414307,0.0,,,,,,,,,,
2018-10-25,5.700769901275635,5.734499931335449,5.613550186157227,5.704500198364258,0.0,,,,,,,,,,
2018-10-26,5.635600090026856,5.656499862670898,5.599289894104004,5.63640022277832,0.0,,,,,,,,,,
2018-10-29,5.589399814605713,5.593400001525879,5.5052900314331055,5.589300155639648,0.0,,,,,,,,,,
2018-10-30,5.559619903564453,5.560400009155273,5.464000225067139,5.559700012207031,0.0,,,,,,,,,,
2018-10-31,5.480899810791016,5.624969959259033,5.465950012207031,5.480999946594238,0.0,,,,,,,,,,
2018-11-01,5.584000110626221,5.642199993133545,5.508930206298828,5.5790300369262695,0.0,,,,,,,,,,
2018-11-02,5.524799823760986,5.524700164794922,5.410910129547119,5.520830154418945,0.0,,,,,,,,,,
2018-11-05,5.431000232696533,5.473599910736084,5.342299938201904,5.424510002136231,0.0,,,,,,,,,,
2018-11-06,5.320099830627441,5.415470123291016,5.300300121307373,5.318699836730957,0.0,,,,,,,,,,
2018-11-07,5.361199855804443,5.410099983215332,5.32135009765625,5.360700130462647,0.0,,,,,,,,,,
2018-11-08,5.36359977722168,5.474400043487549,5.357460021972656,5.36329984664917,0.0,,,,,,,,,,
2018-11-09,5.457039833068848,5.5384697914123535,5.448929786682129,5.455979824066162,0.0,,,,,,,,,,
2018-11-12,5.460820198059082,5.51170015335083,5.429019927978516,5.457540035247803,0.0,,,,,,,,,,
2018-11-13,5.471799850463867,5.523620128631592,5.451499938964844,5.471499919891357,0.0,,,,,,,,,,
2018-11-14,5.478000164031982,5.489659786224365,5.450729846954346,5.473549842834473,0.0,,,,,,,,,,
2018-11-15,5.45697021484375,5.46750020980835,5.301919937133789,5.462399959564209,0.0,,,,,,,,,,
2018-11-16,5.393899917602539,5.390100002288818,5.317190170288086,5.386410236358643,0.0,,,,,,,,,,
2018-11-19,5.337699890136719,5.365900039672852,5.302999973297119,5.333159923553467,0.0,,,,,,,,,,
2018-11-20,5.311999797821045,5.434229850769043,5.306230068206787,5.312900066375732,0.0,,,,,,,,,,
2018-11-21,5.382500171661377,5.393599987030029,5.278059959411621,5.377429962158203,0.0,,,,,,,,,,
2018-11-22,5.3130202293396,5.336100101470947,5.273930072784424,5.314469814300537,0.0,,,,,,,,,,
2018-11-23,5.298500061035156,5.310800075531006,5.259230136871338,5.298399925231934,0.0,,,,,,,,,,
2018-11-26,5.291460037231445,5.297900199890137,5.218800067901611,5.296800136566162,0.0,,,,,,,,,,
2018-11-27,5.244840145111084,5.293099880218506,5.224110126495361,5.245100021362305,0.0,,,,,,,,,,
2018-11-28,5.26200008392334,5.2733001708984375,5.2445502281188965,5.2555999755859375,0.0,,,,,,,,,,
2018-11-29,5.218999862670898,5.22760009765625,5.134379863739014,5.218900203704834,0.0,,,,,,,,,,
2018-11-30,5.170199871063232,5.2505202293396,5.149869918823242,5.16588020324707,0.0,,,,,,,,,,
2018-12-03,5.190209865570068,5.281199932098389,5.143119812011719,5.19189977645874,0.0,,,,,,,,,,
2018-12-04,5.250800132751465,5.443049907684326,5.232920169830322,5.251500129699707,0.0,,,,,,,,,,
2018-12-05,5.382629871368408,5.449880123138428,5.309100151062012,5.384960174560547,0.0,,,,,,,,,,
2018-12-06,5.326700210571289,5.398200035095215,5.321010112762451,5.322859764099121,0.0,,,,,,,,,,
2018-12-07,5.3379998207092285,5.350800037384033,5.262529850006104,5.3379998207092285,0.0,,,,,,,,,,
2018-12-10,5.322400093078613,5.350009918212891,5.272250175476074,5.322199821472168,0.0,,,,,,,,,,
2018-12-11,5.3282999992370605,5.400129795074463,5.306320190429688,5.322299957275391,0.0,,,,,,,,,,
2018-12-12,5.360199928283691,5.3927998542785645,5.33027982711792,5.359799861907959,0.0,,,,,,,,,,
2018-12-13,5.34689998626709,5.3850998878479,5.30403995513916,5.343760013580322,0.0,,,,,,,,,,
2018-12-14,5.341670036315918,5.418109893798828,5.341340065002441,5.345099925994873,0.0,,,,,,,,,,
2018-12-17,5.367700099945068,5.395120143890381,5.364520072937012,5.367030143737793,0.0,,,,,,,,,,
2018-12-18,5.373000144958496,5.388899803161621,5.332900047302246,5.373199939727783,0.0,,,,,,,,,,
2018-12-19,5.336080074310303,5.350599765777588,5.230999946594238,5.339900016784668,0.0,,,,,,,,,,
2018-12-20,5.297699928283691,5.319900035858154,5.223899841308594,5.297800064086914,0.0,,,,,,,,,,
2018-12-21,5.264200210571289,5.319089889526367,5.244150161743164,5.257199764251709,0.0,,,,,,,,,,
2018-12-24,5.310989856719971,5.319699764251709,5.279399871826172,5.311059951782227,0.0,,,,,,,,,,
2018-12-25,5.289400100708008,5.340000152587891,5.27849006652832,5.289299964904785,0.0,,,,,,,,,,
2018-12-26,5.284299850463867,5.297599792480469,5.272510051727295,5.27977991104126,0.0,,,,,,,,,,
2018-12-27,5.274149894714356,5.301799774169922,5.268970012664795,5.278900146484375,0.0,,,,,,,,,,
2018-12-28,5.293379783630371,5.298500061035156,5.253859996795654,5.288559913635254,0.0,,,,,,,,,,
2018-12-31,5.274280071258545,5.3171000480651855,5.2707200050354,5.274519920349121,0.0,,,,,,,,,,
2019-01-01,5.269999980926514,5.28849983215332,5.283999919891357,5.287300109863281,0.0,,,,,,,,,,
2019-01-02,5.288700103759766,5.411499977111816,5.280920028686523,5.288899898529053,0.0,,,,,,,,,,
2019-01-03,5.5152997970581055,5.571800231933594,5.400899887084961,5.506199836730957,0.0,,,,,,,,,,
2019-01-04,5.4721999168396,5.470200061798096,5.333829879760742,5.470200061798096,0.0,,,,,,,,,,
2019-01-07,5.327000141143799,5.408699989318848,5.319169998168945,5.328100204467773,0.0,,,,,,,,,,
2019-01-08,5.383800029754639,5.511280059814453,5.379839897155762,5.380640029907227,0.0,,,,,,,,,,
2019-01-09,5.482500076293945,5.542099952697754,5.44379997253418,5.470069885253906,0.0,,,,,,,,,,
2019-01-10,5.475599765777588,5.502200126647949,5.399330139160156,5.47790002822876,0.0,,,,,,,,,,
2019-01-11,5.42441987991333,5.495800018310547,5.414000034332275,5.424739837646484,0.0,,,,,,,,,,
2019-01-14,5.480800151824951,5.539100170135498,5.473490238189697,5.477059841156006,0.0,,,,,,,,,,
2019-01-15,5.460700035095215,5.466400146484375,5.425899982452393,5.452809810638428,0.0,,,,,,,,,,
2019-01-16,5.446599960327148,5.451399803161621,5.34099006652832,5.43943977355957,0.0,,,,,,,,,,
2019-01-17,5.335669994354248,5.385990142822266,5.332719802856445,5.341300010681152,0.0,,,,,,,,,,
2019-01-18,5.352700233459473,5.372330188751221,5.323860168457031,5.347849845886231,0.0,,,,,,,,,,
2019-01-21,5.327400207519531,5.3543701171875,5.318900108337402,5.327499866485596,0.0,,,,,,,,,,
