,Close,High,Low,Open,Volume,"('Close', 'USDSEK=X')","('High', 'USDSEK=X')","('Low', 'USDSEK=X')","('Open', 'USDSEK=X')","('Volume', 'USDSEK=X')"
2018-04-19,8.3985595703125,8.409919738769531,8.370030403137207,8.3997802734375,0,,,,,
2018-04-20,8.404959678649902,8.463520050048828,8.399999618530273,8.405989646911621,0,,,,,
2018-04-23,8.451899528503418,8.50409984588623,8.444499969482422,8.453909873962402,0,,,,,
2018-04-24,8.517189979553223,8.527689933776855,8.490180015563965,8.515299797058105,0,,,,,
2018-04-25,8.506799697875977,8.565469741821289,8.503800392150879,8.508399963378906,0,,,,,
2018-04-26,8.555459976196289,8.66450023651123,8.527770042419434,8.556300163269043,0,,,,,
2018-04-27,8.654339790344238,8.738840103149414,8.640999794006348,8.656689643859863,0,,,,,
2018-04-30,8.66985034942627,8.768210411071777,8.647299766540527,8.671609878540039,0,,,,,
2018-05-01,8.742199897766113,8.868379592895508,8.737199783325195,8.745490074157715,0,,,,,
2018-05-02,8.841429710388184,8.930939674377441,8.819510459899902,8.839559555053711,0,,,,,
2018-05-03,8.914199829101562,8.916790008544922,8.831819534301758,8.91586971282959,0,,,,,
2018-05-04,8.805100440979004,8.860910415649414,8.79520034790039,8.808239936828613,0,,,,,
2018-05-07,8.813520431518555,8.86122989654541,8.786399841308594,8.81089973449707,0,,,,,
2018-05-08,8.824799537658691,8.851869583129883,8.789569854736328,8.828339576721191,0,,,,,
2018-05-09,8.806400299072266,8.853540420532227,8.679900169372559,8.807299613952637,0,,,,,
2018-05-10,8.708700180053711,8.710439682006836,8.611430168151855,8.704400062561035,0,,,,,
2018-05-11,8.64678955078125,8.662520408630371,8.567859649658203,8.644200325012207,0,,,,,
2018-05-14,8.586810111999512,8.615260124206543,8.56779956817627,8.586770057678223,0,,,,,
2018-05-15,8.638699531555176,8.755840301513672,8.60608959197998,8.634900093078613,0,,,,,
2018-05-16,8.69419002532959,8.759269714355469,8.668399810791016,8.694939613342285,0,,,,,
2018-05-17,8.695099830627441,8.753789901733398,8.678199768066406,8.693099975585938,0,,,,,
2018-05-18,8.736900329589844,8.765999794006348,8.716019630432129,8.739439964294434,0,,,,,
2018-05-21,8.75883960723877,8.7810697555542,8.69180965423584,8.761119842529297,0,,,,,
2018-05-22,8.673600196838379,8.703789710998535,8.63599967956543,8.673990249633789,0,,,,,
2018-05-23,8.680769920349121,8.801959991455078,8.679100036621094,8.68124008178711,0,,,,,
2018-05-24,8.746549606323242,8.771050453186035,8.720490455627441,8.74744987487793,0,,,,,
2018-05-25,8.758899688720703,8.785479545593262,8.674369812011719,8.761420249938965,0,,,,,
2018-05-28,8.734800338745117,8.821359634399414,8.710599899291992,8.739890098571777,0,,,,,
2018-05-29,8.822400093078613,8.97227954864502,8.806699752807617,8.82349967956543,0,,,,,
2018-05-30,8.9689302444458,8.986029624938965,8.797109603881836,8.97031021118164,0,,,,,
2018-05-31,8.811969757080078,8.850370407104492,8.747200012207031,8.809309959411621,0,,,,,
2018-06-01,8.812470436096191,8.87106990814209,8.774809837341309,8.8118896484375,0,,,,,
2018-06-04,8.81470012664795,8.817899703979492,8.733630180358887,8.817899703979492,0,,,,,
2018-06-05,8.750900268554688,8.791339874267578,8.731419563293457,8.753959655761719,0,,,,,
2018-06-06,8.740799903869629,8.751279830932617,8.70259952545166,8.740409851074219,0,,,,,
2018-06-07,8.722999572753906,8.725379943847656,8.65250015258789,8.724740028381348,0,,,,,
2018-06-08,8.703780174255371,8.772729873657227,8.689499855041504,8.702199935913086,0,,,,,
2018-06-11,8.694899559020996,8.714710235595703,8.643600463867188,8.697779655456543,0,,,,,
2018-06-12,8.663000106811523,8.687899589538574,8.591400146484375,8.667739868164062,0,,,,,
2018-06-13,8.633999824523926,8.6525297164917,8.59850025177002,8.636210441589355,0,,,,,
2018-06-14,8.605500221252441,8.720000267028809,8.57765007019043,8.604519844055176,0,,,,,
2018-06-15,8.744799613952637,8.820770263671875,8.733400344848633,8.748089790344238,0,,,,,
2018-06-18,8.798100471496582,8.86946964263916,8.7947998046875,8.796699523925781,0,,,,,
2018-06-19,8.816410064697266,8.94888973236084,8.806170463562012,8.817669868469238,0,,,,,
2018-06-20,8.89074993133545,8.92566967010498,8.859999656677246,8.890259742736816,0,,,,,
2018-06-21,8.877459526062012,8.947759628295898,8.869709968566895,8.875399589538574,0,,,,,
2018-06-22,8.88833999633789,8.89070987701416,8.825759887695312,8.887530326843262,0,,,,,
2018-06-25,8.859149932861328,8.915719985961914,8.848999977111816,8.856200218200684,0,,,,,
2018-06-26,8.844490051269531,8.873849868774414,8.81997013092041,8.842519760131836,0,,,,,
2018-06-27,8.877260208129883,8.939599990844727,8.872699737548828,8.878800392150879,0,,,,,
2018-06-28,8.968500137329102,9.035300254821777,8.957900047302246,8.972149848937988,0,,,,,
2018-06-29,9.031330108642578,9.031290054321289,8.925000190734863,9.030329704284668,0,,,,,
2018-07-02,8.948100090026855,9.0278902053833,8.953700065612793,8.953869819641113,0,,,,,
2018-07-03,8.961190223693848,8.978630065917969,8.817399978637695,8.963299751281738,0,,,,,
2018-07-04,8.83076000213623,8.832260131835938,8.76509952545166,8.831100463867188,0,,,,,
2018-07-05,8.777560234069824,8.797260284423828,8.727999687194824,8.780340194702148,0,,,,,
2018-07-06,8.7669095993042,8.791749954223633,8.716790199279785,8.763699531555176,0,,,,,
2018-07-09,8.715499877929688,8.751489639282227,8.679800033569336,8.718480110168457,0,,,,,
2018-07-10,8.715330123901367,8.771200180053711,8.70757007598877,8.714929580688477,0,,,,,
2018-07-11,8.750550270080566,8.788390159606934,8.738320350646973,8.748220443725586,0,,,,,
2018-07-12,8.813899993896484,8.881719589233398,8.77455997467041,8.816510200500488,0,,,,,
2018-07-13,8.873970031738281,8.935310363769531,8.856160163879395,8.875399589538574,0,,,,,
2018-07-16,8.889699935913086,8.89286994934082,8.808799743652344,8.89286994934082,0,,,,,
2018-07-17,8.81797981262207,8.830450057983398,8.771100044250488,8.816169738769531,0,,,,,
2018-07-18,8.83899974822998,8.885319709777832,8.833499908447266,8.840999603271484,0,,,,,
2018-07-19,8.861160278320312,8.953020095825195,8.846400260925293,8.85770034790039,0,,,,,
2018-07-20,8.897199630737305,8.926170349121094,8.857000350952148,8.896479606628418,0,,,,,
2018-07-23,8.843199729919434,8.859100341796875,8.827300071716309,8.844559669494629,0,,,,,
2018-07-24,8.858420372009277,8.890729904174805,8.805500030517578,8.858440399169922,0,,,,,
2018-07-25,8.819950103759766,8.829700469970703,8.777400016784668,8.820710182189941,0,,,,,
2018-07-26,8.745960235595703,8.80819034576416,8.737569808959961,8.745140075683594,0,,,,,
2018-07-27,8.809920310974121,8.866900444030762,8.794890403747559,8.807100296020508,0,,,,,
2018-07-30,8.832869529724121,8.846449851989746,8.7470703125,8.830300331115723,0,,,,,
2018-07-31,8.75275993347168,8.794599533081055,8.734700202941895,8.751749992370605,0,,,,,
2018-08-01,8.786999702453613,8.82234001159668,8.78320026397705,8.789400100708008,0,,,,,
2018-08-02,8.802559852600098,8.876259803771973,8.797800064086914,8.805780410766602,0,,,,,
2018-08-03,8.887040138244629,8.939530372619629,8.8774995803833,8.885000228881836,0,,,,,
2018-08-06,8.919130325317383,8.939040184020996,8.906000137329102,8.918600082397461,0,,,,,
2018-08-07,8.935600280761719,8.939709663391113,8.887700080871582,8.936229705810547,0,,,,,
2018-08-08,8.906000137329102,8.97251033782959,8.890199661254883,8.907719612121582,0,,,,,
2018-08-09,8.94890022277832,8.989899635314941,8.944199562072754,8.95199966430664,0,,,,,
2018-08-10,9.00469970703125,9.140800476074219,8.995800018310547,9.007710456848145,0,,,,,
2018-08-13,9.139699935913086,9.18120002746582,9.093600273132324,9.138299942016602,0,,,,,
2018-08-14,9.121800422668457,9.132080078125,9.07880973815918,9.1220703125,0,,,,,
2018-08-15,9.142900466918945,9.244720458984375,9.138999938964844,9.14169979095459,0,,,,,
2018-08-16,9.213000297546387,9.2156400680542,9.157699584960938,9.207429885864258,0,,,,,
2018-08-17,9.190799713134766,9.222029685974121,9.162500381469727,9.19176959991455,0,,,,,
2018-08-20,9.152000427246094,9.199090003967285,9.145400047302246,9.153840065002441,0,,,,,
2018-08-21,9.14706039428711,9.150520324707031,9.089030265808105,9.148690223693848,0,,,,,
2018-08-22,9.092060089111328,9.114060401916504,9.03969955444336,9.090200424194336,0,,,,,
2018-08-23,9.06488037109375,9.122909545898438,9.061100006103516,9.063360214233398,0,,,,,
2018-08-24,9.140199661254883,9.146300315856934,9.09850025177002,9.140609741210938,0,,,,,
2018-08-27,9.10004997253418,9.154640197753906,9.092100143432617,9.105790138244629,0,,,,,
2018-08-28,9.089690208435059,9.152350425720215,9.082300186157227,9.090920448303223,0,,,,,
2018-08-29,9.13368034362793,9.186599731445312,9.122599601745605,9.129500389099121,0,,,,,
2018-08-30,9.128999710083008,9.154629707336426,9.094300270080566,9.131589889526367,0,,,,,
2018-08-31,9.11832046508789,9.159819602966309,9.092849731445312,9.114100456237793,0,,,,,
2018-09-03,9.146300315856934,9.155400276184082,9.086799621582031,9.147199630737305,0,,,,,
2018-09-04,9.093549728393555,9.152250289916992,9.090700149536133,9.09572982788086,0,,,,,
2018-09-05,9.08076000213623,9.131170272827148,9.05109977722168,9.079629898071289,0,,,,,
2018-09-06,9.047900199890137,9.119979858398438,9.035920143127441,9.049519538879395,0,,,,,
2018-09-07,9.112059593200684,9.11929988861084,9.035360336303711,9.111209869384766,0,,,,,
2018-09-10,9.051050186157227,9.074760437011719,9.020600318908691,9.049180030822754,0,,,,,
2018-09-11,9.060700416564941,9.076930046081543,9.007499694824219,9.064229965209961,0,,,,,
2018-09-12,9.04990005493164,9.068940162658691,8.960040092468262,9.049389839172363,0,,,,,
2018-09-13,8.979780197143555,8.993419647216797,8.92609977722168,8.979490280151367,0,,,,,
2018-09-14,8.952619552612305,9.052989959716797,8.945699691772461,8.950200080871582,0,,,,,
2018-09-17,9.043600082397461,9.05049991607666,8.906609535217285,9.04580020904541,0,,,,,
2018-09-18,8.92240047454834,8.921870231628418,8.87870979309082,8.921460151672363,0,,,,,
2018-09-19,8.900659561157227,8.916760444641113,8.863789558410645,8.897970199584961,0,,,,,
2018-09-20,8.869290351867676,8.883500099182129,8.76099967956543,8.866129875183105,0,,,,,
2018-09-21,8.771750450134277,8.799300193786621,8.75586986541748,8.772259712219238,0,,,,,
2018-09-24,8.779600143432617,8.814849853515625,8.749500274658203,8.782449722290039,0,,,,,
2018-09-25,8.795140266418457,8.80426025390625,8.75879955291748,8.794949531555176,0,,,,,
2018-09-26,8.813949584960938,8.840800285339355,8.788599967956543,8.81389045715332,0,,,,,
2018-09-27,8.800399780273438,8.850709915161133,8.793800354003906,8.804750442504883,0,,,,,
2018-09-28,8.851940155029297,8.911840438842773,8.836799621582031,8.852339744567871,0,,,,,
2018-10-01,8.888799667358398,8.95143985748291,8.879599571228027,8.88599967956543,0,,,,,
2018-10-02,8.940899848937988,9.025460243225098,8.941300392150879,8.94342041015625,0,,,,,
2018-10-03,9.006999969482422,9.034720420837402,8.957839965820312,9.008700370788574,0,,,,,
2018-10-04,9.060199737548828,9.072030067443848,9.026689529418945,9.062529563903809,0,,,,,
2018-10-05,9.05447006225586,9.09922981262207,9.046019554138184,9.0556001663208,0,,,,,
2018-10-08,9.069000244140625,9.126749992370605,9.058799743652344,9.063909530639648,0,,,,,
2018-10-09,9.079299926757812,9.144539833068848,9.068329811096191,9.08178997039795,0,,,,,
2018-10-10,9.087909698486328,9.11868953704834,9.074999809265137,9.089099884033203,0,,,,,
2018-10-11,9.125940322875977,9.12720012664795,8.966079711914062,9.12720012664795,0,,,,,
2018-10-12,8.973600387573242,8.98231029510498,8.937410354614258,8.973489761352539,0,,,,,
2018-10-15,8.967860221862793,8.997739791870117,8.929400444030762,8.968600273132324,0,,,,,
2018-10-16,8.944100379943848,8.961979866027832,8.880399703979492,8.946709632873535,0,,,,,
2018-10-17,8.909720420837402,8.95343017578125,8.888699531555176,8.90824031829834,0,,,,,
2018-10-18,8.964920043945312,9.01984977722168,8.950149536132812,8.964070320129395,0,,,,,
2018-10-19,9.041899681091309,9.052650451660156,8.98268985748291,9.03987979888916,0,,,,,
2018-10-22,8.985699653625488,9.005499839782715,8.950019836425781,8.984100341796875,0,,,,,
2018-10-23,8.998430252075195,9.059969902038574,8.99590015411377,8.999990463256836,0,,,,,
2018-10-24,9.022270202636719,9.103659629821777,9.011580467224121,9.023070335388184,0,,,,,
2018-10-25,9.109000205993652,9.140230178833008,9.086299896240234,9.110600471496582,0,,,,,
2018-10-26,9.113200187683105,9.175399780273438,9.107890129089355,9.111599922180176,0,,,,,
2018-10-29,9.12913990020752,9.155540466308594,9.09749984741211,9.129159927368164,0,,,,,
2018-10-30,9.148659706115723,9.182649612426758,9.131999969482422,9.149310111999512,0,,,,,
2018-10-31,9.169300079345703,9.198399543762207,9.135510444641113,9.171939849853516,0,,,,,
2018-11-01,9.1596097946167,9.163100242614746,9.033679962158203,9.162210464477539,0,,,,,
2018-11-02,9.043800354003906,9.078740119934082,8.992409706115723,9.048580169677734,0,,,,,
2018-11-05,9.042499542236328,9.09788990020752,9.041600227355957,9.044400215148926,0,,,,,
2018-11-06,9.053400039672852,9.07787036895752,9.040300369262695,9.053799629211426,0,,,,,
2018-11-07,9.034720420837402,9.062910079956055,8.977399826049805,9.027999877929688,0,,,,,
2018-11-08,9.01749038696289,9.025199890136719,8.961649894714355,9.019499778747559,0,,,,,
2018-11-09,9.017979621887207,9.072549819946289,9.013299942016602,9.017550468444824,0,,,,,
2018-11-12,9.081720352172852,9.14501953125,9.073599815368652,9.078900337219238,0,,,,,
2018-11-13,9.144539833068848,9.149900436401367,9.047530174255371,9.149860382080078,0,,,,,
2018-11-14,9.038700103759766,9.123600006103516,9.03380012512207,9.038330078125,0,,,,,
2018-11-15,9.082679748535156,9.111499786376953,9.034589767456055,9.078499794006348,0,,,,,
2018-11-16,9.064299583435059,9.06875991821289,8.997249603271484,9.066880226135254,0,,,,,
2018-11-19,9.003000259399414,9.022170066833496,8.982279777526855,9.005209922790527,0,,,,,
2018-11-20,8.99779987335205,9.078900337219238,8.98486042022705,8.99530029296875,0,,,,,
2018-11-21,9.095390319824219,9.097829818725586,9.016799926757812,9.094490051269531,0,,,,,
2018-11-22,9.030280113220215,9.058289527893066,9.019949913024902,9.031149864196777,0,,,,,
2018-11-23,9.039159774780273,9.093029975891113,9.02161979675293,9.039560317993164,0,,,,,
2018-11-26,9.088780403137207,9.098310470581055,9.031000137329102,9.087699890136719,0,,,,,
2018-11-27,9.087180137634277,9.1141996383667,9.069700241088867,9.083700180053711,0,,,,,
2018-11-28,9.099499702453613,9.119460105895996,9.076800346374512,9.100110054016113,0,,,,,
2018-11-29,9.032480239868164,9.084099769592285,9.0006103515625,9.034669876098633,0,,,,,
2018-11-30,9.064000129699707,9.112770080566406,9.05795955657959,9.067760467529297,0,,,,,
2018-12-03,9.065500259399414,9.077230453491211,9.011699676513672,9.065699577331543,0,,,,,
2018-12-04,9.011670112609863,9.015600204467773,8.951169967651367,9.013400077819824,0,,,,,
2018-12-05,9.018959999084473,9.043499946594238,8.948260307312012,9.021200180053711,0,,,,,
2018-12-06,8.972399711608887,9.031900405883789,8.97070026397705,8.977270126342773,0,,,,,
2018-12-07,8.987380027770996,9.033519744873047,8.979100227355957,8.986189842224121,0,,,,,
2018-12-10,9.038900375366211,9.097979545593262,9.005350112915039,9.036890029907227,0,,,,,
2018-12-11,9.086899757385254,9.09712028503418,9.024399757385254,9.091500282287598,0,,,,,
2018-12-12,9.084230422973633,9.159899711608887,9.068400382995605,9.084010124206543,0,,,,,
2018-12-13,9.085700035095215,9.094099998474121,9.035369873046875,9.0862398147583,0,,,,,
2018-12-14,9.054530143737793,9.113120079040527,9.048910140991211,9.054140090942383,0,,,,,
2018-12-17,9.058899879455566,9.088399887084961,9.03339958190918,9.058919906616211,0,,,,,
2018-12-18,9.055020332336426,9.08450984954834,9.021599769592285,9.05210018157959,0,,,,,
2018-12-19,9.056139945983887,9.076760292053223,9.03279972076416,9.056739807128906,0,,,,,
2018-12-20,9.088239669799805,9.097749710083008,8.9266996383667,9.087499618530273,0,,,,,
2018-12-21,8.966130256652832,9.038949966430664,8.92555046081543,8.96522045135498,0,,,,,
2018-12-24,9.041190147399902,9.072779655456543,9.01099967956543,9.041799545288086,0,,,,,
2018-12-25,9.048100471496582,9.077199935913086,8.947790145874023,9.036430358886719,0,,,,,
2018-12-26,9.054389953613281,9.104809761047363,9.032569885253906,9.05698013305664,0,,,,,
2018-12-27,9.091010093688965,9.09175968170166,8.999199867248535,9.09175968170166,0,,,,,
2018-12-28,9.014430046081543,9.013030052185059,8.935799598693848,9.013030052185059,0,,,,,
2018-12-31,8.98009967803955,8.982199668884277,8.854860305786133,8.970399856567383,0,,,,,
2019-01-01,8.836910247802734,8.853899955749512,8.836910247802734,8.836910247802734,0,,,,,
2019-01-02,8.863499641418457,9.003820419311523,8.849699974060059,8.865309715270996,0,,,,,
2019-01-03,9.038000106811523,9.072710037231445,8.995499610900879,9.037010192871094,0,,,,,
2019-01-04,9.001399993896484,9.015990257263184,8.934200286865234,9.004579544067383,0,,,,,
2019-01-07,8.95359992980957,8.952949523925781,8.896699905395508,8.951250076293945,0,,,,,
2019-01-08,8.891949653625488,8.938249588012695,8.874600410461426,8.888400077819824,0,,,,,
2019-01-09,8.908699989318848,8.944519996643066,8.87279987335205,8.9102201461792,0,,,,,
2019-01-10,8.86320972442627,8.896699905395508,8.853899955749512,8.858389854431152,0,,,,,
2019-01-11,8.895400047302246,8.942290306091309,8.859800338745117,8.89229965209961,0,,,,,
2019-01-14,8.938590049743652,8.958970069885254,8.9170503616333,8.937190055847168,0,,,,,
2019-01-15,8.942999839782715,8.98721981048584,8.922659873962402,8.944490432739258,0,,,,,
2019-01-16,8.962800025939941,9.007769584655762,8.954899787902832,8.965290069580078,0,,,,,
2019-01-17,8.989500045776367,9.049369812011719,8.983699798583984,8.988579750061035,0,,,,,
2019-01-18,9.014220237731934,9.02318000793457,8.9822998046875,9.014240264892578,0,,,,,
2019-01-21,9.025699615478516,9.027830123901367,8.996700286865234,9.02299976348877,0,,,,,
2019-01-22,9.012680053710938,9.042119979858398,9.007800102233887,9.01183032989502,0,,,,,
2019-01-23,9.020299911499023,9.033909797668457,9.004210472106934,9.023119926452637,0,,,,,
2019-01-24,9.011300086975098,9.093560218811035,9.005200386047363,9.013299942016602,0,,,,,
2019-01-25,9.067890167236328,9.093460083007812,9.03689956665039,9.069729804992676,0,,,,,
2019-01-28,9.041449546813965,9.07925033569336,9.023300170898438,9.040949821472168,0,,,,,
2019-01-29,9.049799919128418,9.078840255737305,9.034709930419922,9.04990005493164,0,,,,,
2019-01-30,9.063739776611328,9.09829044342041,9.046099662780762,9.063909530639648,0,,,,,
2019-01-31,9.031999588012695,9.055549621582031,9.01039981842041,9.034850120544434,0,,,,,
2019-02-01,9.042989730834961,9.058589935302734,9.024410247802734,9.042559623718262,0,,,,,
2019-02-04,9.055899620056152,9.12427043914795,9.047300338745117,9.054450035095215,0,,,,,
2019-02-05,9.106809616088867,9.138310432434082,9.087200164794922,9.10713005065918,0,,,,,
2019-02-06,9.10990047454834,9.178939819335938,9.111000061035156,9.111300468444824,0,,,,,
2019-02-07,9.198590278625488,9.258170127868652,9.195099830627441,9.199560165405273,0,,,,,
2019-02-08,9.259969711303711,9.2837495803833,9.240819931030273,9.259969711303711,0,,,,,
2019-02-11,9.270719528198242,9.301409721374512,9.254980087280273,9.267999649047852,0,,,,,
2019-02-12,9.30364990234375,9.308300018310547,9.254400253295898,9.303199768066406,0,,,,,
2019-02-13,9.252519607543945,9.28285026550293,9.183509826660156,9.253899574279785,0,,,,,
2019-02-14,9.266500473022461,9.322790145874023,9.239899635314941,9.269180297851562,0,,,,,
2019-02-15,9.29004955291748,9.33253002166748,9.28207015991211,9.290940284729004,0,,,,,
2019-02-18,9.270500183105469,9.276200294494629,9.232199668884277,9.2739896774292,0,,,,,
2019-02-19,9.25059986114502,9.413000106811523,9.245400428771973,9.250530242919922,0,,,,,
2019-02-20,9.309630393981934,9.334199905395508,9.289199829101562,9.309679985046387,0,,,,,
2019-02-21,9.30370044708252,9.362750053405762,9.298999786376953,9.306779861450195,0,,,,,
2019-02-22,9.365240097045898,9.37024974822998,9.329000473022461,9.365349769592285,0,,,,,
2019-02-25,9.327199935913086,9.33882999420166,9.300040245056152,9.328800201416016,0,,,,,
2019-02-26,9.306309700012207,9.329460144042969,9.297599792480469,9.30840015411377,0,,,,,
2019-02-27,9.276639938354492,9.296879768371582,9.240839958190918,9.277190208435059,0,,,,,
2019-02-28,9.263529777526855,9.27278995513916,9.167699813842773,9.265769958496094,0,,,,,
2019-03-01,9.23550033569336,9.262749671936035,9.214200019836426,9.239700317382812,0,,,,,
2019-03-04,9.253820419311523,9.347430229187012,9.25100040435791,9.25100040435791,0,,,,,
2019-03-05,9.344329833984375,9.36793041229248,9.3016996383667,9.343279838562012,0,,,,,
2019-03-06,9.306229591369629,9.336549758911133,9.280619621276855,9.306900024414062,0,,,,,
2019-03-07,9.289239883422852,9.441160202026367,9.283900260925293,9.287099838256836,0,,,,,
2019-03-08,9.449700355529785,9.497610092163086,9.435099601745605,9.449799537658691,0,,,,,
2019-03-11,9.420299530029297,9.430259704589844,9.395959854125977,9.421799659729004,0,,,,,
2019-03-12,9.365400314331055,9.408120155334473,9.347999572753906,9.37108039855957,0,,,,,
2019-03-13,9.363300323486328,9.376899719238281,9.300519943237305,9.36719036102295,0,,,,,
2019-03-14,9.292119979858398,9.338069915771484,9.274900436401367,9.29104995727539,0,,,,,
2019-03-15,9.300479888916016,9.30303955078125,9.231499671936035,9.301289558410645,0,,,,,
2019-03-18,9.237899780273438,9.255279541015625,9.207300186157227,9.23490047454834,0,,,,,
2019-03-19,9.225299835205078,9.23779010772705,9.183699607849121,9.225899696350098,0,,,,,
2019-03-20,9.198100090026855,9.215499877929688,9.168600082397461,9.20479965209961,0,,,,,
2019-03-21,9.12339973449707,9.185179710388184,9.111000061035156,9.121899604797363,0,,,,,
2019-03-22,9.16819953918457,9.306480407714844,9.152099609375,9.17218017578125,0,,,,,
2019-03-25,9.263199806213379,9.281900405883789,9.211099624633789,9.265999794006348,0,,,,,
2019-03-26,9.23490047454834,9.248940467834473,9.21310043334961,9.238539695739746,0,,,,,
2019-03-27,9.233699798583984,9.28242015838623,9.225509643554688,9.234040260314941,0,,,,,
2019-03-28,9.270600318908691,9.346579551696777,9.262999534606934,9.27357006072998,0,,,,,
2019-03-29,9.285499572753906,9.293620109558105,9.242719650268555,9.285900115966797,0,,,,,
2019-04-01,9.276200294494629,9.285860061645508,9.23330020904541,9.273799896240234,0,,,,,
2019-04-02,9.284899711608887,9.341659545898438,9.281200408935547,9.287919998168945,0,,,,,
2019-04-03,9.32349967956543,9.32876968383789,9.254300117492676,9.32705020904541,0,,,,,
2019-04-04,9.25979995727539,9.284079551696777,9.252400398254395,9.258749961853027,0,,,,,
2019-04-05,9.281940460205078,9.297860145568848,9.258199691772461,9.280699729919434,0,,,,,
2019-04-08,9.293760299682617,9.305259704589844,9.231499671936035,9.291000366210938,0,,,,,
2019-04-09,9.266670227050781,9.266989707946777,9.226369857788086,9.263099670410156,0,,,,,
2019-04-10,9.249300003051758,9.291290283203125,9.231800079345703,9.251199722290039,0,,,,,
2019-04-11,9.257399559020996,9.277359962463379,9.230899810791016,9.261540412902832,0,,,,,
2019-04-12,9.282299995422363,9.289589881896973,9.244319915771484,9.283269882202148,0,,,,,
2019-04-15,9.258500099182129,9.263199806213379,9.240900039672852,9.261170387268066,0,,,,,
2019-04-16,9.263799667358398,9.280170440673828,9.241000175476074,9.267829895019531,0,,,,,
2019-04-17,9.256600379943848,9.26515007019043,9.212400436401367,9.260299682617188,0,,,,,
2019-04-18,9.241499900817871,9.332449913024902,9.236100196838379,9.24120044708252,0,,,,,
2019-04-19,9.306360244750977,9.308349609375,9.288299560546875,9.303099632263184,0,,,,,
2019-04-22,9.307979583740234,9.312800407409668,9.291399955749512,9.304900169372559,0,,,,,
2019-04-23,9.303389549255371,9.39076042175293,9.299799919128418,9.299799919128418,0,,,,,
2019-04-24,9.357250213623047,9.403380393981934,9.34469985961914,9.354299545288086,0,,,,,
2019-04-25,9.428999900817871,9.573430061340332,9.408499717712402,9.428899765014648,0,,,,,
2019-04-26,9.529399871826172,9.542409896850586,9.468589782714844,9.532919883728027,0,,,,,
2019-04-29,9.509300231933594,9.527999877929688,9.491299629211426,9.510299682617188,0,,,,,
2019-04-30,9.510069847106934,9.523759841918945,9.469300270080566,9.509969711303711,0,,,,,
2019-05-01,9.49332046508789,9.516510009765625,9.484000205993652,9.493180274963379,0,,,,,
2019-05-02,9.53639030456543,9.567440032958984,9.50879955291748,9.534870147705078,0,,,,,
2019-05-03,9.576849937438965,9.608260154724121,9.536239624023438,9.576299667358398,0,,,,,
2019-05-06,9.568320274353027,9.602109909057617,9.556500434875488,9.56814956665039,0,,,,,
2019-05-07,9.562800407409668,9.600769996643066,9.53969955444336,9.562399864196777,0,,,,,
2019-05-08,9.589300155639648,9.602860450744629,9.555100440979004,9.593130111694336,0,,,,,
2019-05-09,9.610230445861816,9.661720275878906,9.60569953918457,9.61046028137207,0,,,,,
2019-05-10,9.65032958984375,9.65900993347168,9.60299015045166,9.645770072937012,0,,,,,
2019-05-13,9.614100456237793,9.663780212402344,9.60165023803711,9.613900184631348,0,,,,,
2019-05-14,9.630499839782715,9.632699966430664,9.581100463867188,9.632209777832031,0,,,,,
2019-05-15,9.606100082397461,9.63722038269043,9.576499938964844,9.60789966583252,0,,,,,
2019-05-16,9.603230476379395,9.63185977935791,9.575599670410156,9.601300239562988,0,,,,,
2019-05-17,9.63949966430664,9.653420448303223,9.616479873657227,9.642900466918945,0,,,,,
2019-05-20,9.639849662780762,9.662489891052246,9.626399993896484,9.639129638671875,0,,,,,
2019-05-21,9.660099983215332,9.685879707336426,9.640600204467773,9.661100387573242,0,,,,,
2019-05-23,9.630149841308594,9.675200462341309,9.621370315551758,9.630399703979492,0,,,,,
2019-05-24,9.610099792480469,9.620940208435059,9.543709754943848,9.613710403442383,0,,,,,
2019-05-27,9.529500007629395,9.588820457458496,9.526300430297852,9.534420013427734,0,,,,,
2019-05-28,9.578200340270996,9.586939811706543,9.538999557495117,9.576899528503418,0,,,,,
2019-05-29,9.578900337219238,9.61301040649414,9.573100090026855,9.582489967346191,0,,,,,
2019-05-30,9.547209739685059,9.563170433044434,9.526599884033203,9.546520233154297,0,,,,,
2019-05-31,9.534049987792969,9.562640190124512,9.50220012664795,9.534749984741211,0,,,,,
2019-06-03,9.485779762268066,9.50825023651123,9.463700294494629,9.483099937438965,0,,,,,
2019-06-04,9.441699981689453,9.46854019165039,9.419119834899902,9.447409629821777,0,,,,,
2019-06-05,9.435020446777344,9.449210166931152,9.395959854125977,9.434209823608398,0,,,,,
2019-06-06,9.435999870300293,9.446260452270508,9.396699905395508,9.43649959564209,0,,,,,
2019-06-07,9.421030044555664,9.46537971496582,9.371760368347168,9.419099807739258,0,,,,,
2019-06-10,9.406240463256836,9.437410354614258,9.394599914550781,9.405790328979492,0,,,,,
2019-06-11,9.416199684143066,9.452659606933594,9.40466022491455,9.414870262145996,0,,,,,
2019-06-12,9.446040153503418,9.454350471496582,9.414170265197754,9.446109771728516,0,,,,,
2019-06-13,9.46660041809082,9.4939603805542,9.461099624633789,9.463709831237793,0,,,,,
2019-06-14,9.475799560546875,9.497949600219727,9.421910285949707,9.479299545288086,0,,,,,
2019-06-17,9.48108959197998,9.503700256347656,9.46500015258789,9.481849670410156,0,,,,,
