,Close,High,Low,Open,Volume,"('Close', 'EURAUD=X')","('High', 'EURAUD=X')","('Low', 'EURAUD=X')","('Open', 'EURAUD=X')","('Volume', 'EURAUD=X')"
2018-01-26,1.5432699918746948,1.545639991760254,1.5320600271224976,1.5433900356292725,0,,,,,
2018-01-29,1.5313199758529663,1.5359899997711182,1.5261000394821167,1.5312299728393555,0,,,,,
2018-01-30,1.5292500257492065,1.5377099514007568,1.5276000499725342,1.5291500091552734,0,,,,,
2018-01-31,1.5317399501800537,1.5413600206375122,1.5317000150680542,1.5321600437164307,0,,,,,
2018-02-01,1.5403000116348267,1.5572999715805054,1.5398999452590942,1.5401999950408936,0,,,,,
2018-02-02,1.556190013885498,1.5697599649429321,1.555840015411377,1.5562299489974976,0,,,,,
2018-02-05,1.5743999481201172,1.5742900371551514,1.5636099576950073,1.5741599798202515,0,,,,,
2018-02-06,1.570389986038208,1.5791699886322021,1.5656499862670898,1.5702099800109863,0,,,,,
2018-02-07,1.5682200193405151,1.5744500160217285,1.563920021057129,1.5686500072479248,0,,,,,
2018-02-08,1.5695500373840332,1.5735700130462646,1.5651500225067139,1.569309949874878,0,,,,,
2018-02-09,1.574280023574829,1.578220009803772,1.5649199485778809,1.5746400356292725,0,,,,,
2018-02-12,1.5667099952697754,1.5710999965667725,1.562399983406067,1.5668100118637085,0,,,,,
2018-02-13,1.5654900074005127,1.5777499675750732,1.560789942741394,1.5654200315475464,0,,,,,
2018-02-14,1.5713900327682495,1.5811200141906738,1.569000005722046,1.5712800025939941,0,,,,,
2018-02-15,1.572350025177002,1.5802600383758545,1.568060040473938,1.5721100568771362,0,,,,,
2018-02-16,1.5739799737930298,1.5768200159072876,1.5674999952316284,1.574139952659607,0,,,,,
2018-02-19,1.5686299800872803,1.5692600011825562,1.565000057220459,1.5686099529266357,0,,,,,
2018-02-20,1.5670000314712524,1.569790005683899,1.560789942741394,1.5674699544906616,0,,,,,
2018-02-21,1.5651600360870361,1.5724400281906128,1.5624500513076782,1.5651400089263916,0,,,,,
2018-02-22,1.574779987335205,1.5752999782562256,1.5673999786376953,1.574779987335205,0,,,,,
2018-02-23,1.572350025177002,1.5757399797439575,1.5706599950790405,1.5724300146102905,0,,,,,
2018-02-26,1.5674799680709839,1.5714199542999268,1.5622199773788452,1.5674599409103394,0,,,,,
2018-02-27,1.5687600374221802,1.573330044746399,1.566140055656433,1.568910002708435,0,,,,,
2018-02-28,1.5692399740219116,1.5713499784469604,1.562690019607544,1.568809986114502,0,,,,,
2018-03-01,1.5702699422836304,1.5800000429153442,1.5700500011444092,1.570539951324463,0,,,,,
2018-03-02,1.5801500082015991,1.5918300151824951,1.5785000324249268,1.580199956893921,0,,,,,
2018-03-05,1.588070034980774,1.593500018119812,1.5858999490737915,1.588129997253418,0,,,,,
2018-03-06,1.5880000591278076,1.5909500122070312,1.5827800035476685,1.5885299444198608,0,,,,,
2018-03-07,1.5946600437164307,1.5976200103759766,1.5852999687194824,1.59483003616333,0,,,,,
2018-03-08,1.5855000019073486,1.5940200090408325,1.580970048904419,1.585479974746704,0,,,,,
2018-03-09,1.5796400308609009,1.5823299884796143,1.569700002670288,1.579859972000122,0,,,,,
2018-03-12,1.5654300451278687,1.5683499574661255,1.562399983406067,1.5655299425125122,0,,,,,
2018-03-13,1.5672600269317627,1.5731500387191772,1.5645999908447266,1.5671299695968628,0,,,,,
2018-03-14,1.5770200490951538,1.5774699449539185,1.5638999938964844,1.5768300294876099,0,,,,,
2018-03-15,1.5704599618911743,1.578279972076416,1.569700002670288,1.570039987564087,0,,,,,
2018-03-16,1.5798799991607666,1.5892000198364258,1.5782999992370605,1.5798399448394775,0,,,,,
2018-03-19,1.5915600061416626,1.6015100479125977,1.5896999835968018,1.5913000106811523,0,,,,,
2018-03-20,1.6003799438476562,1.6038800477981567,1.5917999744415283,1.6001100540161133,0,,,,,
2018-03-21,1.5929100513458252,1.5996400117874146,1.59128999710083,1.592710018157959,0,,,,,
2018-03-22,1.588070034980774,1.5998599529266357,1.5875699520111084,1.5877000093460083,0,,,,,
2018-03-23,1.6018600463867188,1.6014399528503418,1.5943000316619873,1.6011899709701538,0,,,,,
2018-03-26,1.6025700569152832,1.613010048866272,1.5978000164031982,1.6021300554275513,0,,,,,
2018-03-27,1.6064200401306152,1.613450050354004,1.6052000522613525,1.6060099601745605,0,,,,,
2018-03-28,1.6132999658584595,1.618939995765686,1.6075799465179443,1.6140899658203125,0,,,,,
2018-03-29,1.6070499420166016,1.611590027809143,1.6016000509262085,1.6068999767303467,0,,,,,
2018-03-30,1.6008700132369995,1.6038899421691895,1.5983699560165405,1.600350022315979,0,,,,,
2018-04-02,1.6027300357818604,1.6081899404525757,1.6009000539779663,1.6023499965667725,0,,,,,
2018-04-03,1.6062099933624268,1.6060700416564941,1.593790054321289,1.6060199737548828,0,,,,,
2018-04-04,1.5982799530029297,1.6054999828338623,1.5916999578475952,1.598289966583252,0,,,,,
2018-04-05,1.5915199518203735,1.5989099740982056,1.5901000499725342,1.5915100574493408,0,,,,,
2018-04-06,1.597599983215332,1.5979100465774536,1.5915000438690186,1.5968600511550903,0,,,,,
2018-04-09,1.597749948501587,1.6059099435806274,1.594499945640564,1.597890019416809,0,,,,,
2018-04-10,1.5999000072479248,1.6016600131988525,1.589169979095459,1.6002099514007568,0,,,,,
2018-04-11,1.5923099517822266,1.5994399785995483,1.5913000106811523,1.5924400091171265,0,,,,,
2018-04-12,1.5935499668121338,1.5962200164794922,1.5871399641036987,1.5936800241470337,0,,,,,
2018-04-13,1.5893299579620361,1.5889699459075928,1.577530026435852,1.5886600017547607,0,,,,,
2018-04-16,1.5858999490737915,1.594670057296753,1.5852999687194824,1.586590051651001,0,,,,,
2018-04-17,1.5933599472045898,1.595329999923706,1.5880500078201294,1.592919945716858,0,,,,,
2018-04-18,1.5929800271987915,1.5964000225067139,1.588379979133606,1.5927499532699585,0,,,,,
2018-04-19,1.5892399549484253,1.5928200483322144,1.5846999883651733,1.589169979095459,0,,,,,
2018-04-20,1.598389983177185,1.6022800207138062,1.5973000526428223,1.5986700057983398,0,,,,,
2018-04-23,1.60247004032135,1.6052000522613525,1.597000002861023,1.60247004032135,0,,,,,
2018-04-24,1.6060700416564941,1.6094900369644165,1.6019999980926514,1.6060099601745605,0,,,,,
2018-04-25,1.6088999509811401,1.6139500141143799,1.6083999872207642,1.6089999675750732,0,,,,,
2018-04-26,1.6074999570846558,1.6107800006866455,1.601349949836731,1.6080399751663208,0,,,,,
2018-04-27,1.6024800539016724,1.6051700115203857,1.5969799757003784,1.6026400327682495,0,,,,,
2018-04-30,1.6002000570297241,1.6054400205612183,1.5994000434875488,1.6007200479507446,0,,,,,
2018-05-01,1.6036900281906128,1.6043800115585327,1.5995999574661255,1.6033999919891357,0,,,,,
2018-05-02,1.6025099754333496,1.6037299633026123,1.5947099924087524,1.6021000146865845,0,,,,,
2018-05-03,1.59607994556427,1.596519947052002,1.5891000032424927,1.5961300134658813,0,,,,,
2018-05-04,1.5925300121307373,1.5924899578094482,1.5849000215530396,1.5922199487686157,0,,,,,
2018-05-07,1.5887700319290161,1.591249942779541,1.5841100215911865,1.588819980621338,0,,,,,
2018-05-08,1.5872700214385986,1.593940019607544,1.5851999521255493,1.586940050125122,0,,,,,
2018-05-09,1.5931899547576904,1.5961799621582031,1.5887399911880493,1.5939099788665771,0,,,,,
2018-05-10,1.5877000093460083,1.5902400016784668,1.5820000171661377,1.5883400440216064,0,,,,,
2018-05-11,1.583050012588501,1.5843900442123413,1.5776000022888184,1.5832300186157227,0,,,,,
2018-05-14,1.5827499628067017,1.588129997253418,1.5814000368118286,1.5823999643325806,0,,,,,
2018-05-15,1.5852400064468384,1.58856999874115,1.5835000276565552,1.5848000049591064,0,,,,,
2018-05-16,1.582669973373413,1.586549997329712,1.5691699981689453,1.5828499794006348,0,,,,,
2018-05-17,1.5708999633789062,1.5720800161361694,1.565999984741211,1.5715700387954712,0,,,,,
2018-05-18,1.5708999633789062,1.572540044784546,1.5651999711990356,1.5711599588394165,0,,,,,
2018-05-21,1.5634000301361084,1.5643199682235718,1.5533900260925293,1.5638099908828735,0,,,,,
2018-05-22,1.554819941520691,1.5567200183868408,1.548930048942566,1.5550800561904907,0,,,,,
2018-05-23,1.5553799867630005,1.5615299940109253,1.549720048904419,1.5553300380706787,0,,,,,
2018-05-24,1.5474499464035034,1.552459955215454,1.5461000204086304,1.5472999811172485,0,,,,,
2018-05-25,1.548110008239746,1.5487799644470215,1.5405999422073364,1.5485700368881226,0,,,,,
2018-05-28,1.5464999675750732,1.549340009689331,1.5372400283813477,1.5465600490570068,0,,,,,
2018-05-29,1.5406700372695923,1.5453599691390991,1.5317000150680542,1.5406899452209473,0,,,,,
2018-05-30,1.5419600009918213,1.5439399480819702,1.5362999439239502,1.5414899587631226,0,,,,,
2018-05-31,1.5406999588012695,1.5460699796676636,1.5367000102996826,1.5404000282287598,0,,,,,
2018-06-01,1.5462000370025635,1.5528600215911865,1.5423099994659424,1.5463600158691406,0,,,,,
2018-06-04,1.5413000583648682,1.5414400100708008,1.5280300378799438,1.5414400100708008,0,,,,,
2018-06-05,1.5290299654006958,1.536180019378662,1.5281000137329102,1.52892005443573,0,,,,,
2018-06-06,1.537909984588623,1.5389399528503418,1.527999997138977,1.5378199815750122,0,,,,,
2018-06-07,1.5370999574661255,1.5499000549316406,1.5369000434875488,1.5376900434494019,0,,,,,
2018-06-08,1.548699975013733,1.5555599927902222,1.5474799871444702,1.548200011253357,0,,,,,
2018-06-11,1.5498000383377075,1.5525000095367432,1.548200011253357,1.55007004737854,0,,,,,
2018-06-12,1.5481899976730347,1.5509400367736816,1.544100046157837,1.548050045967102,0,,,,,
2018-06-13,1.5509699583053589,1.553879976272583,1.5484999418258667,1.5508999824523926,0,,,,,
2018-06-14,1.5591599941253662,1.5679399967193604,1.5439200401306152,1.5595500469207764,0,,,,,
2018-06-15,1.5491000413894653,1.5601400136947632,1.5484000444412231,1.548740029335022,0,,,,,
2018-06-18,1.5583100318908691,1.5646400451660156,1.5542999505996704,1.5579999685287476,0,,,,,
2018-06-19,1.5709500312805176,1.57492995262146,1.563599944114685,1.5710500478744507,0,,,,,
2018-06-20,1.568429946899414,1.570930004119873,1.5618799924850464,1.5681699514389038,0,,,,,
2018-06-21,1.5705499649047852,1.5741100311279297,1.5628999471664429,1.5704799890518188,0,,,,,
2018-06-22,1.5724999904632568,1.5752300024032593,1.5654100179672241,1.5731099843978882,0,,,,,
2018-06-25,1.5677000284194946,1.579740047454834,1.565600037574768,1.5675300359725952,0,,,,,
2018-06-26,1.5791000127792358,1.5821599960327148,1.5752300024032593,1.5793100595474243,0,,,,,
2018-06-27,1.5760799646377563,1.5824300050735474,1.5693999528884888,1.5758399963378906,0,,,,,
2018-06-28,1.574869990348816,1.578320026397705,1.5712000131607056,1.5748000144958496,0,,,,,
2018-06-29,1.573799967765808,1.5806000232696533,1.5726100206375122,1.5739500522613525,0,,,,,
2018-07-02,1.5783900022506714,1.5860600471496582,1.5758999586105347,1.5783799886703491,0,,,,,
2018-07-03,1.5863800048828125,1.588629961013794,1.5746999979019165,1.5861999988555908,0,,,,,
2018-07-04,1.5800100564956665,1.5803200006484985,1.5733400583267212,1.5801700353622437,0,,,,,
2018-07-05,1.5795999765396118,1.5869699716567993,1.5782999992370605,1.5801399946212769,0,,,,,
2018-07-06,1.5828900337219238,1.584820032119751,1.5784000158309937,1.5828399658203125,0,,,,,
2018-07-09,1.5803500413894653,1.5802199840545654,1.5720000267028809,1.5802199840545654,0,,,,,
2018-07-10,1.5736099481582642,1.5759299993515015,1.5699800252914429,1.573799967765808,0,,,,,
2018-07-11,1.581380009651184,1.58774995803833,1.5794099569320679,1.5813599824905396,0,,,,,
2018-07-12,1.5846999883651733,1.5857499837875366,1.5755000114440918,1.5851399898529053,0,,,,,
2018-07-13,1.5749200582504272,1.5771700143814087,1.5709999799728394,1.5745500326156616,0,,,,,
2018-07-16,1.574079990386963,1.579259991645813,1.5718799829483032,1.574139952659607,0,,,,,
2018-07-17,1.5791300535202026,1.58256995677948,1.5751999616622925,1.579450011253357,0,,,,,
2018-07-18,1.5795300006866455,1.5828700065612793,1.5748000144958496,1.5795999765396118,0,,,,,
2018-07-19,1.5739099979400635,1.583359956741333,1.5661100149154663,1.5740300416946411,0,,,,,
2018-07-20,1.5829700231552124,1.5886800289154053,1.5785399675369263,1.5828499794006348,0,,,,,
2018-07-23,1.5796500444412231,1.586210012435913,1.5788999795913696,1.5795700550079346,0,,,,,
2018-07-24,1.5843700170516968,1.5867300033569336,1.5747699737548828,1.5844899415969849,0,,,,,
2018-07-25,1.573490023612976,1.5805699825286865,1.5714999437332153,1.5733799934387207,0,,,,,
2018-07-26,1.5734599828720093,1.5803699493408203,1.572700023651123,1.5734599828720093,0,,,,,
2018-07-27,1.5777599811553955,1.5786199569702148,1.5719900131225586,1.5773199796676636,0,,,,,
2018-07-30,1.5755399465560913,1.58187997341156,1.5742000341415405,1.5756900310516357,0,,,,,
2018-07-31,1.580530047416687,1.5816500186920166,1.5732200145721436,1.580199956893921,0,,,,,
2018-08-01,1.5754499435424805,1.5787500143051147,1.5742000341415405,1.5756399631500244,0,,,,,
2018-08-02,1.5750700235366821,1.578760027885437,1.5734200477600098,1.5750099420547485,0,,,,,
2018-08-03,1.573799967765808,1.5748900175094604,1.5649800300598145,1.57423996925354,0,,,,,
2018-08-06,1.563349962234497,1.5657199621200562,1.5611000061035156,1.5635000467300415,0,,,,,
2018-08-07,1.5648200511932373,1.5649399757385254,1.5577000379562378,1.5648000240325928,0,,,,,
2018-08-08,1.5626599788665771,1.5672399997711182,1.5612000226974487,1.5625,0,,,,,
2018-08-09,1.5628999471664429,1.5645099878311157,1.5588500499725342,1.5631999969482422,0,,,,,
2018-08-10,1.563040018081665,1.5698800086975098,1.5608999729156494,1.563040018081665,0,,,,,
2018-08-13,1.563330054283142,1.5686800479888916,1.562940001487732,1.5631999969482422,0,,,,,
2018-08-14,1.5691100358963013,1.5724799633026123,1.566499948501587,1.5690900087356567,0,,,,,
2018-08-15,1.5679099559783936,1.5715700387954712,1.5648000240325928,1.5676000118255615,0,,,,,
2018-08-16,1.5677200555801392,1.5688799619674683,1.5628000497817993,1.5679700374603271,0,,,,,
2018-08-17,1.5664900541305542,1.5679999589920044,1.5640000104904175,1.5663100481033325,0,,,,,
2018-08-20,1.565000057220459,1.566249966621399,1.5601999759674072,1.5649499893188477,0,,,,,
2018-08-21,1.5662599802017212,1.568850040435791,1.5645999908447266,1.5659199953079224,0,,,,,
2018-08-22,1.5727299451828003,1.579609990119934,1.5717999935150146,1.5723600387573242,0,,,,,
2018-08-23,1.579740047454834,1.5931199789047241,1.5796699523925781,1.5796699523925781,0,,,,,
2018-08-24,1.5928000211715698,1.5944900512695312,1.583400011062622,1.593209981918335,0,,,,,
2018-08-27,1.5861200094223022,1.589669942855835,1.5851000547409058,1.5852999687194824,0,,,,,
2018-08-28,1.5894999504089355,1.5949100255966187,1.589400053024292,1.5895999670028687,0,,,,,
2018-08-29,1.592519998550415,1.6050900220870972,1.5911999940872192,1.5920599699020386,0,,,,,
2018-08-30,1.6013599634170532,1.6075700521469116,1.598680019378662,1.6014800071716309,0,,,,,
2018-08-31,1.6062699556350708,1.6136900186538696,1.6063300371170044,1.6063799858093262,0,,,,,
2018-09-03,1.6128000020980835,1.6170200109481812,1.607100009918213,1.6129000186920166,0,,,,,
2018-09-04,1.6113300323486328,1.6149200201034546,1.6042699813842773,1.6114799976348877,0,,,,,
2018-09-05,1.612879991531372,1.6196199655532837,1.6071300506591797,1.6126999855041504,0,,,,,
2018-09-06,1.6167800426483154,1.6219500303268433,1.6131399869918823,1.616629958152771,0,,,,,
2018-09-07,1.6159199476242065,1.6285500526428223,1.615689992904663,1.6159900426864624,0,,,,,
2018-09-10,1.6248199939727783,1.630560040473938,1.622499942779541,1.624500036239624,0,,,,,
2018-09-11,1.6305999755859375,1.6352800130844116,1.6277999877929688,1.63086998462677,0,,,,,
2018-09-12,1.6303999423980713,1.633810043334961,1.621399998664856,1.6304399967193604,0,,,,,
2018-09-13,1.621359944343567,1.6248600482940674,1.6140600442886353,1.6212400197982788,0,,,,,
2018-09-14,1.6265000104904175,1.6283400058746338,1.6226999759674072,1.6262999773025513,0,,,,,
2018-09-17,1.6266000270843506,1.6281800270080566,1.6234999895095825,1.6272599697113037,0,,,,,
2018-09-18,1.6328999996185303,1.6331599950790405,1.6190999746322632,1.6330699920654297,0,,,,,
2018-09-19,1.6162699460983276,1.6167199611663818,1.606029987335205,1.6164400577545166,0,,,,,
2018-09-20,1.6081299781799316,1.616960048675537,1.6061999797821045,1.6080299615859985,0,,,,,
2018-09-21,1.6162099838256836,1.6174700260162354,1.6123000383377075,1.6159700155258179,0,,,,,
2018-09-24,1.6138999462127686,1.6238800287246704,1.6131000518798828,1.6140999794006348,0,,,,,
2018-09-25,1.6204999685287476,1.625190019607544,1.6181999444961548,1.6205500364303589,0,,,,,
2018-09-26,1.622689962387085,1.6230800151824951,1.6153000593185425,1.622789978981018,0,,,,,
2018-09-27,1.6186100244522095,1.62090003490448,1.6153000593185425,1.6190500259399414,0,,,,,
2018-09-28,1.6152900457382202,1.6156799793243408,1.6030000448226929,1.6148200035095215,0,,,,,
2018-10-01,1.6064800024032593,1.6092400550842285,1.6009000539779663,1.6066099405288696,0,,,,,
2018-10-02,1.6018099784851074,1.6081500053405762,1.5987999439239502,1.6017099618911743,0,,,,,
2018-10-03,1.6071799993515015,1.6172399520874023,1.606600046157837,1.6070599555969238,0,,,,,
2018-10-04,1.6171300411224365,1.6264499425888062,1.615280032157898,1.6172399520874023,0,,,,,
2018-10-05,1.6266200542449951,1.6319799423217773,1.6250699758529663,1.62663996219635,0,,,,,
2018-10-08,1.6336400508880615,1.6346800327301025,1.6223000288009644,1.6335500478744507,0,,,,,
2018-10-09,1.624899983406067,1.6261800527572632,1.6188900470733643,1.6250799894332886,0,,,,,
2018-10-10,1.6167399883270264,1.6255500316619873,1.614300012588501,1.6170400381088257,0,,,,,
2018-10-11,1.6326600313186646,1.6357300281524658,1.6228699684143066,1.6319999694824219,0,,,,,
2018-10-12,1.6268099546432495,1.629930019378662,1.6180000305175781,1.6268199682235718,0,,,,,
2018-10-15,1.6251499652862549,1.6267900466918945,1.6208000183105469,1.625290036201477,0,,,,,
2018-10-16,1.623270034790039,1.6281299591064453,1.6203999519348145,1.622939944267273,0,,,,,
2018-10-17,1.6214699745178223,1.6225500106811523,1.6159900426864624,1.6212999820709229,0,,,,,
2018-10-18,1.6172900199890137,1.617300033569336,1.610450029373169,1.6172900199890137,0,,,,,
2018-10-19,1.614240050315857,1.6155200004577637,1.6049400568008423,1.6143499612808228,0,,,,,
2018-10-22,1.6179100275039673,1.6223900318145752,1.6160000562667847,1.6178499460220337,0,,,,,
2018-10-23,1.6208800077438354,1.624709963798523,1.6178200244903564,1.6210700273513794,0,,,,,
2018-10-24,1.6179399490356445,1.6188900470733643,1.6054400205612183,1.6175800561904907,0,,,,,
2018-10-25,1.6138499975204468,1.6158900260925293,1.604200005531311,1.6138099431991577,0,,,,,
2018-10-26,1.6063200235366821,1.618749976158142,1.6064499616622925,1.6066800355911255,0,,,,,
2018-10-29,1.6058399677276611,1.6098400354385376,1.6028900146484375,1.6058900356292725,0,,,,,
2018-10-30,1.610509991645813,1.6114599704742432,1.595870018005371,1.6107800006866455,0,,,,,
2018-10-31,1.5976999998092651,1.6031899452209473,1.5959800481796265,1.5980700254440308,0,,,,,
2018-11-01,1.5976799726486206,1.5981500148773193,1.5822900533676147,1.5973199605941772,0,,,,,
2018-11-02,1.5825799703598022,1.5848699808120728,1.5744500160217285,1.5826400518417358,0,,,,,
2018-11-05,1.5832799673080444,1.5849900245666504,1.579200029373169,1.5832500457763672,0,,,,,
2018-11-06,1.5813000202178955,1.5829399824142456,1.5750999450683594,1.5818400382995605,0,,,,,
2018-11-07,1.5789799690246582,1.5825200080871582,1.5728399753570557,1.5795799493789673,0,,,,,
2018-11-08,1.5713900327682495,1.5733000040054321,1.5650099515914917,1.571310043334961,0,,,,,
2018-11-09,1.5644400119781494,1.5682499408721924,1.5631999969482422,1.5646300315856934,0,,,,,
2018-11-12,1.56659996509552,1.568600058555603,1.561400055885315,1.56659996509552,0,,,,,
2018-11-13,1.5640599727630615,1.5664499998092651,1.5576000213623047,1.5645500421524048,0,,,,,
2018-11-14,1.5640499591827393,1.5689200162887573,1.5628999471664429,1.5645999908447266,0,,,,,
2018-11-15,1.5634000301361084,1.564229965209961,1.552240014076233,1.563599944114685,0,,,,,
2018-11-16,1.5573099851608276,1.564170002937317,1.5549999475479126,1.5573099851608276,0,,,,,
2018-11-19,1.559630036354065,1.5705300569534302,1.5575000047683716,1.5593500137329102,0,,,,,
2018-11-20,1.5701700448989868,1.576740026473999,1.56659996509552,1.5698299407958984,0,,,,,
2018-11-21,1.5758600234985352,1.5763800144195557,1.5658999681472778,1.5751999616622925,0,,,,,
2018-11-22,1.5682200193405151,1.575760006904602,1.5669000148773193,1.5678000450134277,0,,,,,
2018-11-23,1.5723999738693237,1.575369954109192,1.5676000118255615,1.5725899934768677,0,,,,,
2018-11-26,1.5669000148773193,1.5686500072479248,1.563099980354309,1.5674599409103394,0,,,,,
2018-11-27,1.5684000253677368,1.570389986038208,1.5598200559616089,1.5688199996948242,0,,,,,
2018-11-28,1.562399983406067,1.5626100301742554,1.5571999549865723,1.5626100301742554,0,,,,,
2018-11-29,1.55663001537323,1.5588099956512451,1.5505000352859497,1.55663001537323,0,,,,,
2018-11-30,1.5558500289916992,1.557919979095459,1.5484000444412231,1.5557500123977661,0,,,,,
2018-12-03,1.5382100343704224,1.543660044670105,1.5347000360488892,1.538100004196167,0,,,,,
2018-12-04,1.5433100461959839,1.546429991722107,1.5403900146484375,1.5433800220489502,0,,,,,
2018-12-05,1.5439000129699707,1.5622400045394897,1.542449951171875,1.5439499616622925,0,,,,,
2018-12-06,1.5616300106048584,1.5782699584960938,1.5620299577713013,1.5620299577713013,0,,,,,
2018-12-07,1.5730199813842773,1.5806100368499756,1.5714000463485718,1.5725899934768677,0,,,,,
2018-12-10,1.5873600244522095,1.58774995803833,1.579200029373169,1.5873500108718872,0,,,,,
2018-12-11,1.5786999464035034,1.5816500186920166,1.5700900554656982,1.5789400339126587,0,,,,,
2018-12-12,1.5697300434112549,1.5752500295639038,1.5669000148773193,1.569659948348999,0,,,,,
2018-12-13,1.5753899812698364,1.5764000415802002,1.567330002784729,1.5764000415802002,0,,,,,
2018-12-14,1.5724999904632568,1.5820800065994263,1.5719200372695923,1.5732899904251099,0,,,,,
2018-12-17,1.5754599571228027,1.5811699628829956,1.5746999979019165,1.5750999450683594,0,,,,,
2018-12-18,1.580899953842163,1.5844299793243408,1.5765999555587769,1.5806900262832642,0,,,,,
2018-12-19,1.5825400352478027,1.5932199954986572,1.5805000066757202,1.582069993019104,0,,,,,
2018-12-20,1.6006699800491333,1.6095000505447388,1.5973999500274658,1.6009000539779663,0,,,,,
2018-12-21,1.6099400520324707,1.6152100563049316,1.6023999452590942,1.6091899871826172,0,,,,,
2018-12-24,1.6128000020980835,1.6202800273895264,1.6104600429534912,1.6131800413131714,0,,,,,
2018-12-25,1.6155799627304077,1.6207000017166138,1.6101900339126587,1.6171000003814697,0,,,,,
2018-12-26,1.6197600364685059,1.6226400136947632,1.611799955368042,1.619670033454895,0,,,,,
2018-12-27,1.605780005455017,1.6282800436019897,1.6057000160217285,1.6059900522232056,0,,,,,
2018-12-28,1.6248199939727783,1.6268199682235718,1.620300054550171,1.6249099969863892,0,,,,,
2018-12-31,1.6237800121307373,1.625849962234497,1.6160399913787842,1.6239999532699585,0,,,,,
2019-01-01,1.632200002670288,1.6437000036239624,1.6074999570846558,1.6291999816894531,0,,,,,
2019-01-02,1.6261199712753296,1.6344900131225586,1.6200400590896606,1.6262500286102295,0,,,,,
2019-01-03,1.6359599828720093,1.6402599811553955,1.6229000091552734,1.6346800327301025,0,,,,,
2019-01-04,1.6258599758148193,1.6304600238800049,1.6045900583267212,1.6255799531936646,0,,,,,
2019-01-07,1.6016299724578857,1.6084500551223755,1.5998400449752808,1.6016299724578857,0,,,,,
2019-01-08,1.6067800521850586,1.6073800325393677,1.600540041923523,1.6063100099563599,0,,,,,
2019-01-09,1.5992900133132935,1.6087000370025635,1.596500039100647,1.59961998462677,0,,,,,
2019-01-10,1.610200047492981,1.6153600215911865,1.6010899543762207,1.6100499629974365,0,,,,,
2019-01-11,1.601140022277832,1.6022800207138062,1.5924999713897705,1.6013000011444092,0,,,,,
2019-01-14,1.590399980545044,1.5985900163650513,1.5887999534606934,1.5913000106811523,0,,,,,
2019-01-15,1.5930999517440796,1.5932999849319458,1.583400011062622,1.5932400226593018,0,,,,,
2019-01-16,1.5830999612808228,1.5911799669265747,1.5805000066757202,1.5837600231170654,0,,,,,
2019-01-17,1.5888899564743042,1.5920699834823608,1.5871800184249878,1.5897200107574463,0,,,,,
2019-01-18,1.5842900276184082,1.5879900455474854,1.5802799463272095,1.5839899778366089,0,,,,,
2019-01-21,1.5866199731826782,1.59128999710083,1.5852999687194824,1.5866899490356445,0,,,,,
2019-01-22,1.588089942932129,1.5951800346374512,1.587839961051941,1.588089942932129,0,,,,,
2019-01-23,1.595579981803894,1.597249984741211,1.5891000032424927,1.5956000089645386,0,,,,,
2019-01-24,1.5931400060653687,1.603760004043579,1.5889999866485596,1.5932999849319458,0,,,,,
2019-01-25,1.5954999923706055,1.5980900526046753,1.5891000032424927,1.595229983329773,0,,,,,
2019-01-28,1.5895999670028687,1.5962599515914917,1.5848000049591064,1.589859962463379,0,,,,,
2019-01-29,1.594599962234497,1.6003400087356567,1.5938999652862549,1.5948799848556519,0,,,,,
2019-01-30,1.5972000360488892,1.5986299514770508,1.5861999988555908,1.5973700284957886,0,,,,,
2019-01-31,1.5830999612808228,1.5856200456619263,1.5721999406814575,1.5833100080490112,0,,,,,
2019-02-01,1.5742499828338623,1.581279993057251,1.5723999738693237,1.574280023574829,0,,,,,
2019-02-04,1.58024001121521,1.585669994354248,1.5795999765396118,1.5803200006484985,0,,,,,
2019-02-05,1.585170030593872,1.5895099639892578,1.572700023651123,1.5851099491119385,0,,,,,
2019-02-06,1.5750000476837158,1.5991599559783936,1.5740000009536743,1.5748200416564941,0,,,,,
2019-02-07,1.5986299514770508,1.6013400554656982,1.5923999547958374,1.5978100299835205,0,,,,,
2019-02-08,1.5979399681091309,1.6059099435806274,1.59660005569458,1.5983400344848633,0,,,,,
2019-02-11,1.5946600437164307,1.5993800163269043,1.5935200452804565,1.5948200225830078,0,,,,,
2019-02-12,1.5967999696731567,1.59798002243042,1.5901999473571777,1.596500039100647,0,,,,,
2019-02-13,1.5952099561691284,1.596940040588379,1.586169958114624,1.5954300165176392,0,,,,,
2019-02-14,1.5879000425338745,1.5924500226974487,1.5820000171661377,1.5883300304412842,0,,,,,
2019-02-15,1.5899900197982788,1.5935900211334229,1.5813000202178955,1.5897599458694458,0,,,,,
2019-02-18,1.580299973487854,1.58719003200531,1.5801000595092773,1.5808000564575195,0,,,,,
2019-02-19,1.5857000350952148,1.5913200378417969,1.5844199657440186,1.5863900184631348,0,,,,,
2019-02-20,1.582319974899292,1.5863699913024902,1.5813000202178955,1.5816999673843384,0,,,,,
2019-02-21,1.5826400518417358,1.6017299890518188,1.5741000175476074,1.5822099447250366,0,,,,,
2019-02-22,1.595170021057129,1.5997799634933472,1.5880999565124512,1.5954300165176392,0,,,,,
2019-02-25,1.5845500230789185,1.5891300439834595,1.5807000398635864,1.584589958190918,0,,,,,
2019-02-26,1.5842000246047974,1.5900100469589233,1.5827000141143799,1.5841000080108643,0,,,,,
