,EURUSD,USDJPY,GBPUSD,USDCHF,AUDUSD,USDCAD,NZDUSD,CHFJPY,EURJPY,EURAUD,GBPAUD,CADJPY,NZDJPY,EURCAD,GBPCAD,USDTRY,USDINR,USDBRL,USDZAR,USDSEK
2016-01-18,0.005623801410034268,-0.010262049489889291,-0.010605644582955764,-0.003481878872122701,-0.01941674874430166,0.016270921522201665,-0.007216511887618626,-0.006941388732047082,-0.0045117999412378484,0.025645935895837635,0.009317485944036141,-0.02622853847889739,-0.01774191559260463,0.022198663934286378,0.005563318879951762,0.008784543883607165,0.006879196342642668,-0.00039935812258118375,0.027385698845358464,0.0028803845211842205
2016-01-19,-0.0022880082669158863,0.0033678504912544316,-0.0014681004872566517,0.0032943510127314557,0.002614031589907251,-0.0022979965594652763,0.0017427282100694885,0.00017135748524088612,0.000861061529170648,-0.004881537029213345,-0.004377879893936565,0.005733504489912278,0.004910454599532654,-0.004767937390240062,-0.0038934978105237272,-0.004993324802024635,-0.0008263573313206374,0.011987078252829964,-0.001854168934914524,0.0012349880282340742
2016-01-20,0.0016479181916557728,0.0015419456801470943,-0.0049638699685199406,-0.0017909861407635619,0.00553355437050973,0.0012857342024230611,-0.008003582265642684,0.0034172185551626377,0.0031440074764008674,-0.004122686229093175,-0.010377502989438292,0.00034700554074240664,-0.006378786333832154,0.0028467474257150016,-0.0035949744220334923,0.0008534056092388553,0.0008270407625181608,0.0015053618440135086,-0.006224816739089034,-0.006198535059332322
2016-01-21,-0.003295766625946994,-0.003666054922034867,0.0011359121301279806,0.0023624399497497173,0.002913681004623303,-0.006056400123832573,0.009371144597430492,-0.0061369093420118315,-0.006814122381057497,-0.005692859609784939,-0.0014630945391409522,0.002452960197053544,0.0060210127015623005,-0.009202012314618924,-0.0047703342801874715,0.0010963226213656085,0.0026856613267920437,0.010595245116895802,-0.001450377650985435,0.0071313221245004055
2016-01-22,-0.001379393487719649,0.0067444200438377955,0.0019917617650420105,0.0023170395288485413,0.011366025528062762,-0.01410705035449833,0.012829780377902722,0.004611773641556516,0.005118164939809766,-0.013159749882589611,-0.009817865356686273,0.02113301543246715,0.01952697553836158,-0.015665392789676824,-0.012272581458228071,-0.008162489228725756,-0.0020750687357395936,0.012703024057292067,-0.011315908544054842,-0.0037329536532463292
2016-01-25,-0.005799128462548264,0.005495022008490169,0.002338640508303458,0.008155528678237323,-0.0017159959211645592,-0.009123551786514583,-0.010813321058713243,-0.002624440816834328,-0.0001561153914402258,-0.004089736993712179,0.0039414571359921435,0.014499044548199835,-0.0058184416055897525,-0.014798243330323868,-0.006892336114088904,-0.0045027058686720745,-0.003937563359822982,-0.015408722394446683,-0.006896093902881817,0.00193072492577806
2016-01-26,0.00500327082593266,-0.002901205799786366,-0.0011964360384056905,-0.003660912134354599,-0.009263788498629189,0.0109896353859531,-0.003998432146230857,0.0005143154961002594,0.002148054111130282,0.01483664356388159,0.008554385871193837,-0.01376693265728457,-0.008185695037238983,0.016343740817207575,0.01009528747807753,0.006481576847792603,0.0029611191299772077,-0.000391194201044609,0.00788748361860292,-0.0022907705460605277
2016-01-27,0.0010972959946611294,0.0012856551013848971,0.007028107575886677,0.004780735101164835,0.009810211364057464,-0.012451016706144569,0.009111055616256802,-0.0030069865853248334,0.0022993738895171756,-0.008962339169913736,-0.0026794504687296383,0.014031736879185353,0.012734674233461085,-0.01138878095933693,-0.005372948377026732,-0.004977202058639496,0.0004280912558560779,-0.0051372060112810924,-0.010935276593050047,-0.0017397680123598658
2016-01-28,0.003959650601896625,0.0007349688904632057,-0.006554518244197283,-0.0028902309887888222,0.0012628272103452076,-0.0016433284806927073,-0.01240437932217553,0.0032738238057516966,0.004370452414386827,0.002773655600571967,-0.007903882527229844,0.002493136457401901,-0.012769286151608883,0.0020471051803263585,-0.008562090549149137,-0.002577448951167405,0.006286004479018725,0.009343752956856077,0.005075904160734668,-0.004948779783206514
2016-01-29,0.002657733749481306,0.003908239638988453,0.007927807184645808,-0.000492915080275047,0.009991413648806846,-0.004292356584197243,0.00822955390937885,0.004196624313159925,0.00687562358926308,-0.007056475266717821,-0.0020286921234011768,0.00823428801760473,0.012724149076667413,-0.001424849669867001,0.0035461300291217412,-0.009839887773096412,-0.001510305992469041,-0.009232861235608736,-0.016520876481542768,0.00022940827920447937
2016-02-01,-0.010154779567405625,0.020263987442451503,-0.00807752417857921,0.010554337293140037,-0.002473963327606854,-0.0043821261576662,-0.0015527463263581565,0.00997866242170864,0.010227636878819446,-0.007728528747638741,-0.005619681885045469,0.02477250302587941,0.018638760481827,-0.014496867902625055,-0.012273117039595216,-0.0050547457621130665,-0.0032749264264791966,-0.01718706637510059,-0.018910087157350874,0.010105556317582032
2016-02-02,0.006592904421440338,-0.004120652835753136,0.012768740217406371,-0.004880424764394209,0.005973166495828908,-0.001631739456784187,0.011717002505061247,0.0006755770333701783,0.002283649713849867,0.0003264110174692192,0.006688439772574828,-0.0024646379372184057,0.007721650768368837,0.0049187939130879155,0.010978515254506549,-0.0030969803191088774,0.00017682388554574047,-0.009356785212668361,0.0037071246467150765,-0.007503674892051615
2016-02-03,0.0022717767915581,-0.008142945714116001,-0.001296865651873369,-0.0007945337016760368,-0.0113884772064069,0.007885331429174913,-0.003912125375955755,-0.007257389116890778,-0.005992264569119166,0.013771077236681695,0.010237161214841972,-0.016001593244811096,-0.01272028832833616,0.010105261803994292,0.006818764316105064,0.002481929897399926,0.0015320154246787343,0.00646512508951913,0.022965943335497396,0.002920971771845249
2016-02-04,0.015471940292968833,-0.014484047693644864,0.012252084434520638,-0.013242460175315385,0.017743503234138647,-0.018904676912730234,0.019476193858569246,-0.0013005770037698428,0.0010620913032444168,-0.002040824940857777,-0.005400902209250602,0.004575846231228642,0.005443076490736498,-0.003445466539819586,-0.00684166764251215,-0.012856221648702926,-0.0008677978974669376,-0.023335802090985736,-0.021700618980354247,-0.012880098374597138
2016-02-05,0.009822411750006088,-0.01061636812538258,-0.00032078981148675467,-0.011748910045018879,0.006263451345555282,-0.002827312202294485,0.012450303073018087,0.0009617997129209854,-0.001144933219216604,0.0033351961747332126,-0.006764426640606724,-0.008023873713118967,0.0014011924616272875,0.0067513782651820176,-0.0031461923606894704,-0.0010601925311599647,-0.0053439567766120355,-0.0015671812342038516,-0.005613778391601154,-0.0048427884815853695
2016-02-08,-0.004903881349764272,0.0007187688097425315,-0.004730981095451781,-0.0005939523898468302,-0.015731338382857896,0.009290996263183304,-0.014851104136987647,0.0014455626798559607,-0.004187276778843563,0.011065393649723587,0.011225737336633568,-0.008347752287075738,-0.014004934868949381,0.004349467396677742,0.004277942260677126,0.0009514274154396318,0.0035225704793575563,0.003165049315627888,0.01032901142951248,0.007558429816940437
2016-02-09,0.004017161796092905,-0.010961930005277787,-0.005240259399945768,-0.005741329769542558,-0.0009910320932225991,0.003025355524139739,-0.0016547304199073798,-0.00543431610674272,-0.006998070317440486,0.005208256735376837,-0.003926658743173439,-0.013903372354749477,-0.012758965011026135,0.007071343344879688,-0.0021496864009872274,0.010818734213168923,0.004041096691956181,-0.0017699300137347107,0.0068397193473650475,-0.001576440398032064
2016-02-10,0.008952991441609548,-0.004123849107001698,0.0020686481350167263,-0.01438560600067984,-0.0016960748967275174,-0.0030018481933736796,0.0035204418679539717,0.010671903263991034,0.004845057442423695,0.01079897220735071,0.003731365529682895,-0.001360564464767955,-0.00019600639463379643,0.005815014429845,-0.0010348695523442197,-0.0026680874020983403,-0.002173967373902741,-0.0025953047908617854,-0.004383856387605745,-0.00420886072020088
2016-02-11,-0.000800888294402502,-0.016832937980165164,0.004183638387552202,0.0005139514633525355,0.005185764323770048,0.0028668035025027905,0.006417473158081277,-0.01748605966253669,-0.01766423905830794,-0.006089726037311172,-0.0012359424935011187,-0.0194477805030433,-0.010717548973063207,0.0021057695438266855,0.006962800623749876,-0.0064498511937971514,-0.0005153053436872668,0.011541940754872027,-0.00903508868904812,-0.005109908545570807
2016-02-12,0.003282205532217697,-0.0066665247478371326,-0.0030413617317404107,-0.001130063409691684,0.002849597119559233,-0.0004811866714031776,0.004499055144030484,-0.0054680936365694155,-0.003405335571225243,0.0003526644444353799,-0.005952389281711157,-0.0061849811246909026,-0.0021271384277944394,0.002808219853994487,-0.0035019033108646402,0.00396697276689939,0.008557602419452914,0.015587169275671053,-0.00478290141533555,0.00031549080353987513
2016-02-15,-0.008127691311619722,0.010426913640479984,0.002468103523706633,0.006068112115583668,-0.0009963907712577935,-0.005712773664259041,-0.011155408898958608,0.004287865487751619,0.0020580577115556498,-0.007239078854249126,0.0035426112231997653,0.016269950535990008,-0.0010459873833011946,-0.013938193238330121,-0.0031468839316736164,0.001576451597656181,-0.005301267160956913,-0.00484012143174084,0.002640273016644601,0.005883203847113272
2016-02-16,-0.004626080607256,0.005735906024006754,-0.004048582663516931,0.007667136277163866,0.004360217881918427,-0.001076836353182009,0.0013298625551367849,-0.001979820359509721,0.0014345297396687329,-0.008553725511301513,-0.008766407058948378,0.006866445794832643,0.007568015878039791,-0.0054480408685971815,-0.005616493614661211,0.0035498399428635086,0.00038174416084335583,0.0067536710435220915,-0.009573901601577006,0.005767038808445868
2016-02-17,-0.002418845766870792,-0.002116799637063016,-0.010742190156923459,0.002637733773018125,-0.00391593232685894,0.0031327379437930958,-0.010070403899072211,-0.004571319373265603,-0.004814073297608745,0.0010808514550859627,-0.006128394987186092,-0.0051751615860003986,-0.012641324337818505,0.0004079390732765198,-0.007055271797339668,0.010387976928017073,0.005415496145776855,0.01689614928023242,0.0037304175533297013,0.0038745114922600354
2016-02-18,-0.0021578888493676285,0.0017531289010530582,-0.0015567987350927348,0.004249703107601421,0.007893796152973698,-0.013544696561499925,0.007894335530133523,-0.002686120597447439,-0.00046411874238594386,-0.009985310746855047,-0.009749528373024008,0.015375258173049522,0.009685651858905242,-0.01555307677060358,-0.015174042229997964,-0.007196807393000992,-0.0021895002437851696,-0.020086141733022922,-0.019844331391657755,0.0015417370319470436
2016-02-19,-0.0010777409623446976,-0.00901294006211939,0.0036120124517731167,0.0005944249569120874,-0.0036464593910906506,0.004423348369515967,0.0016612903095380993,-0.00964379344106725,-0.010159217896380968,0.0024070019525255226,0.007362764540655542,-0.013418747725405744,-0.007494699278828065,0.003287307784821003,0.008018806853548055,0.004365587845937435,0.003072138156815285,0.010977411952551197,-0.005161751982863283,-0.00839298689754775
2016-02-22,0.001168061359324346,-0.006719660811603245,-0.004693446000877621,-0.0024871430985065057,-0.0010000231749285327,0.0037196553405161037,-0.002849199880197939,-0.004123179485140516,-0.00541405863518718,0.00239469923099489,-0.003746749294428975,-0.010422368301322704,-0.0095720656185323,0.004986869792210191,-0.0009753245197650084,-0.005674230620456244,-0.0004083638706797732,-0.002037511442267159,-0.00015607270718687172,-0.00030670686378564405
2016-02-23,-0.00862394615890183,0.004284883545062401,-0.008262540190252632,0.008964042145757523,0.012877964666414998,-0.006236852743464749,0.013293868132146835,-0.004668770216434415,-0.0044602784390014305,-0.021141597093079167,-0.020572090909677043,0.010691535974149069,0.017678107532484555,-0.014827763675185457,-0.014156133473864685,-0.005510040499391522,0.0005251901476643894,-0.01832482270867586,-0.012631335187479609,0.006338105729982502
2016-02-24,-8.82068233815092e-05,-0.009657375888369013,-0.009515039436264638,-0.008504232287684599,-0.005396829738412712,0.006859731829131244,-0.011022590437920754,-0.0013275646403653196,-0.009723303504739822,0.005117427644605099,-0.004310258654528387,-0.016401365834894932,-0.020655295096129733,0.006631952290719667,-0.002991545719880362,0.002156954117564558,0.00042289103262960204,0.002713804222720162,0.0030125168120131995,-0.0022374621636201963
2016-02-25,-0.001189491781177221,0.0019753367609236516,-0.005989704931470885,-0.0019172727224064934,-0.00014388018433564298,-0.006812996500187185,0.0036655374579150912,0.003899348242521139,0.0008107874882508082,-0.0005874092420039556,-0.005735956361652583,0.008510049289952581,0.006127970788615267,-0.007699470534521025,-0.012829768946738263,-0.0017408999370437384,-0.003308855093655083,0.0002276540100483171,0.024156375758358495,0.001369585460208933
2016-02-26,0.0010032290793346998,0.009072160907058535,0.0026535897617154802,0.0009099485945331942,0.005716353039498356,-0.011603309638787973,0.012688125766696645,0.00839516276984753,0.009997174092235772,-0.0052250121031178764,-0.0035120625060067745,0.02093684340856017,0.021109642071567736,-0.010648172393520006,-0.008819813055947257,-0.0030961258310497897,0.00615709639363371,-0.0006322216217141685,-0.000756544680129978,0.0009659594236375302
2016-02-29,-0.009165226332887633,0.004791522696838912,-0.007485447381783472,0.006767655798712857,-0.014897680844896288,0.00022144902830434354,-0.023269640573380546,-0.0017508782442675619,-0.004082771670466556,0.0063751258248518905,0.00798178311001907,0.005007058482914717,-0.01811693711235185,-0.008987942145676331,-0.007180024759923187,0.020886165194400563,-0.0009737883371629952,0.0032389428474728366,0.036885015682667,0.007303925106343145
2016-03-01,-0.0032013371060571894,-0.010821778262388282,0.004763320036387464,0.00100329802005783,0.0020714186207255736,-0.0007086383926430129,0.001849184454589592,-0.012110713100277781,-0.01425583295952415,-0.0056171412634888895,0.0026738113780266914,-0.010488735003670535,-0.00907877558508241,-0.00409545541004952,0.003978086907324485,-0.008366972219382873,-0.007449454569916081,0.012157260888209898,-0.019787099816288345,-0.00036803589837530737
2016-03-02,-0.0011963651431661226,0.013341634758769594,0.002583359630826676,-0.0011025395868765608,0.005458152164026453,-0.008155164576522322,0.005578379123822197,0.014824661751661639,0.012582734890164593,-0.0066264317707076525,-0.003025653960750052,0.022066981528538587,0.018876326509298158,-0.009188134580798923,-0.005813512700551526,-0.009605300754865431,-0.0069189965408372744,-0.022651934292505338,-0.017071612873822195,0.006630540614499525
2016-03-03,-0.0006413174376631581,-0.0040726488717997,0.008378233342775099,-0.00020065581857320325,0.014794837969696495,0.0001489783177062165,0.003465350844559234,-0.004373687905307455,-0.004922138375287988,-0.01477444123153493,-0.0063268424230544795,-0.004490132417455883,-0.0003966990442498819,-0.0003835689762423655,0.008648540765850088,-0.0031760274478447315,-0.0052844698930267775,-0.00833753797858483,-0.0012928926064893487,-0.0005061539057785724
2016-03-04,0.0073577831603117705,0.001797849089873349,0.006676291385323552,-0.004114838122901143,0.009565156942604292,-0.0017127291443225223,0.009145876524853103,0.006062224945144079,0.00900097804977662,-0.002634506723837804,-0.002940244847413065,0.003302900716172008,0.010966844114937313,0.005529171779955266,0.004993395758189578,-0.005196244991055643,-0.0036357028670799263,-0.02396323353035723,0.002467575430813662,-0.009009027972656236
2016-03-07,0.004111755701719844,0.0011700821413367368,0.00282882398141715,0.0016124429369455129,0.007285434146144576,-0.005669154832288914,0.009641489327852248,-0.0004890381173232594,0.005464922474547995,-0.0029170940976979143,-0.004283221143711602,0.007103213870068181,0.0108348985805653,-0.0013218942450488047,-0.0028422124420626194,-0.0017491582959171526,-0.003172295603226516,-0.007191560204413916,-0.018279985914000596,-0.005629091060318725
2016-03-08,0.0020048998059725154,-0.003084258942866014,0.0032515562151158584,0.0014085862712613917,0.00631712736978729,-0.002775618059501661,-0.0006784958513345041,-0.0046656665587899715,-0.0012868924307211094,-0.004354651706615198,-0.0031649786863214846,-0.00024599416997395096,-0.003909511557967593,-0.0010575162098397373,0.00039590660756916307,0.0036214856429976905,0.0017331139089231673,0.0032636421221250433,-0.0040233655704452476,-0.0010422043284871174
2016-03-09,-0.0010893965260513339,-0.006980924026089186,-0.003694240437166707,0.0011152590226959358,-0.0032708002339996156,0.009328151246298821,-0.005935532951001243,-0.007812494767850731,-0.008083254184217625,0.001963442376876623,-0.00046030074436897994,-0.016148859515910607,-0.012814182309473843,0.008257554137835132,0.005719378959425647,-0.0012450856937896715,0.0046386756810792296,-0.0075110269616471825,0.011731042916839796,0.002198565524624385
2016-03-10,-0.0013627161764125928,0.0052635777619882695,-0.00011359992455761692,0.0017964362714666393,0.005005487129360109,-0.012618308582100668,-0.014949173640299573,0.0033619825437183337,0.00391322020226248,-0.005986885608783021,-0.0047725636728079834,0.01818875292078581,-0.010400222815284743,-0.01408344472696732,-0.012795483337847857,-0.00642569149917438,-0.0031474918438527677,-0.020198837799194513,-0.013623477374603121,-0.004810174742506224
2016-03-11,0.01723721964581104,-0.0034700868623148695,0.005686515180654217,-0.013724712884688683,-0.0011939199675515821,0.006801238480133476,0.006755862678009983,0.01049285577626069,0.013799549842189895,0.018191199368426725,0.00693548826884216,-0.010107697807084648,0.0035253345231278654,0.024151305150094116,0.012461813274824873,-0.0006947206913781034,0.0024424971783907345,-0.017106755554195385,0.010066802280948473,-0.009289508961819126
2016-03-14,-0.0009381318219707779,0.008133964758227252,0.00645658506597746,-0.0018283399534145817,0.013538134807996816,-0.007654963222249012,0.007751943510632131,0.009947638785578583,0.007039745177578993,-0.014220829439744231,-0.007033945256814889,0.0156472200171891,0.016239227721378313,-0.008312323592555182,-0.0010707687209640104,-0.006655070042799971,-0.005883256397831604,-0.011704478396697748,-0.008932871740173431,-0.004501284551800988
2016-03-15,-0.0059062695138417665,0.00045704752395714365,-0.006812501518093872,0.004396077629788886,-0.005565667220827075,0.002803048930415608,-0.008289348541702157,-0.0039744175994722575,-0.005345242882183743,-0.0002709558865086059,-0.001430433726664515,-0.002129376914450698,-0.0077485225886197995,-0.003220216085935146,-0.004177235971270399,-0.0003447003647248925,0.0039006109284833723,0.023322191958291105,0.019456642561193727,0.0011685092645519202
2016-03-16,0.0006331996781281379,-0.006369133466211485,-0.008805202057151296,-2.0290531423605707e-05,-0.00768712411070227,0.006117729857431753,-0.010844400045437297,-0.006306361755607837,-0.0057063765737550565,0.008265021452988686,-0.0010480096135875305,-0.012675415036304094,-0.017169296707773785,0.006780174434028785,-0.002464119464285486,0.00907401089535731,0.002754005250191538,0.029357057167165967,0.02804776570416334,-0.00334212949360424
2016-03-17,0.00989514337237729,-0.0031210330674089626,0.0069850047405704,-0.009189442042544349,0.011245207645086408,-0.017822387083476054,0.019413564697745356,0.006372558715993515,0.006702297107985089,-0.0012765959151014306,-0.004222895050879916,0.015046676541237813,0.016145006660412298,-0.007893979111131322,-0.011097358666836143,-0.00957239678550903,-0.007853431902283381,-0.006830952400567081,-0.017566341794993168,-0.01018614029044751
2016-03-18,0.008828060656284942,-0.01243437314554885,0.015636345603704083,-0.011125533866973125,0.013616990425483255,-0.010063987287250553,0.01456706267421648,-0.001413863178625574,-0.0038506812560465953,-0.004843919961356469,0.001905972727404226,-0.0025016751218747135,0.0021324381371490286,-0.0016171974878803619,0.005311417976885169,-0.009365180203331658,-0.0032620426958396287,-0.031044248641372674,-0.032435066572362614,-0.006320194700642157
2016-03-21,-0.003440202338077847,0.0008531766682080555,-0.00069443746859843,0.00235768247184609,-0.006837914902277253,0.0047750737276928135,-0.009081002067813815,-0.0014767702769612479,-0.0025320694786976627,0.003724967923014244,0.006182580199491028,-0.0037209419053026993,-0.00852493090060713,0.0012386549928415924,0.0038893704009910213,0.009805605810888629,-0.0035429061244984794,0.00013808864896169837,0.00727670385974255,0.005499913672211587
2016-03-22,-0.003820199804535185,0.006227289210292364,-0.0067683432855595305,0.0014546206742698242,-0.0034073113942291178,0.0035260218180597214,-0.0014887738605541267,0.004697702739135057,0.002530543835914889,-0.0006802278667001893,-0.0034241446744169846,0.0024587176614982997,0.004742899624645469,-0.00022429785977851058,-0.0031323080290122096,-0.0024598280147264395,0.0021694165598185045,-0.0023473145959894692,-0.0036644348837224783,0.00020892879586065227
2016-03-23,-0.0011559188669088005,0.0010076687188567135,-0.010099711286313373,0.00212208839138861,0.006401026506944074,-0.003200494319712144,-0.002632030492479731,-0.001116960820161439,-0.00031751041795091695,-0.007413922571250509,-0.016225914535412556,0.004484875541161726,-0.0013712951339797108,-0.004643796606652706,-0.013179956533282189,0.001631077255453306,0.003668119486050392,-0.009632965674021388,-0.0019239660060916819,-0.0005397165792447867
2016-03-24,-0.003734555617198043,0.0013184854252952238,-0.007594892579719348,0.002569898821607408,-0.011375571009752394,0.012252794477354279,-0.0040330475686064515,-0.0011355371748880128,-0.0023423149129907506,0.007598327427372542,0.0036211898386757646,-0.010848317299930188,-0.002838935801528164,0.008777534124766895,0.0045848788976559085,0.0026885119695649884,0.0020669895214098233,0.028592969883944663,0.009544475735475233,0.00547268447780791
2016-03-25,-0.001172576174804485,0.0038256254389530397,0.0009325182095649698,0.0007074575597272315,-0.0009033039149684008,0.0030886125707958456,-0.002815216605769888,0.0028637871391705705,0.0026342929885874167,-6.740162014540196e-05,0.0018947630566314988,0.00039971567005592235,0.0012844466382837538,0.0018756966158193222,0.004027687401999547,6.96485476248121e-06,7.46951269925411e-05,-0.0007879908714079065,0.006257191835074005,0.0037846280198585713
2016-03-28,-0.0007142132819546454,0.005494949101533031,7.069838104944992e-05,0.0023668050025664744,-0.002777060661686148,0.0015244372829228414,-0.003739527956735156,0.0028556753031026005,0.004691285336723361,0.002089189360945376,0.0030472640607392965,0.004218242360767066,0.0016928425993376628,0.0008515351763629386,0.0016398504350445542,-0.00042079037782172257,0.0,0.001713252583186664,-0.0007534204509968001,0.0014797594600837183
2016-03-29,0.0038312653772156757,-0.0007580302994234511,0.009356750108760581,-0.004957549282130325,0.0068010982895450045,-0.0072564868948833405,0.009641286585494235,0.0045732917601881695,0.003104983350294521,-0.0030869233124484197,0.0024484243906908176,0.006271683191933608,0.008436310614169162,-0.003356149882428938,0.00195712282474636,-0.002063114104510433,0.0,-0.001710322368969952,0.0009141353370440974,-0.004100531878089675
2016-03-30,0.007972204599380639,-0.006033644873902011,0.008631814126023762,-0.007242259738849177,0.01100161882697992,-0.008478303731204617,0.018821199664058597,0.001288451539581903,0.0019454616930629776,-0.002900896011832965,-0.00227292392870293,0.003034902173419285,0.012921716480352563,-0.0007927739082316254,3.7243782445628426e-05,-0.00973385566413898,-0.008055980443425592,-0.011503313656388126,-0.015350230709678336,-0.010101240536171896
2016-03-31,0.0037744214930781617,-0.002786679001350989,-0.0008624316312876301,-0.00150041613465135,0.002757962015004445,-0.006614139628449922,0.004970325559795041,-0.0012009898774552052,0.0011398810903586742,0.0013531625102443101,-0.0037384495702106335,0.0036749091355499086,0.002145539101952254,-0.0026649122075239617,-0.007445687486054009,-0.0026087865239556862,0.0,-0.010674296445805975,-0.019149238253454715,-0.007451033339696211
2016-04-01,0.003971520155554131,0.0010145955645410876,-0.0004883977543156393,-0.004093476041861166,0.0011505351723535284,0.0010788603361830962,0.0025606829270652387,0.004981549682508302,0.005143034294982751,0.002540527130584058,-0.0017589423013931738,-9.243958733695656e-05,0.0035466607181742216,0.004976901467903749,0.00046112786096319525,-0.005686511387960502,-0.0018080268205972194,-0.00266960380987058,-0.018465442442961888,-0.0018443762940419939
2016-04-04,0.0009111707989557516,-0.006739004376252411,-0.009914614335691074,-0.002497440752767477,-0.00015340454340118104,0.0034948090376472063,-0.0034484412771557116,-0.004298763719918441,-0.00570264634688411,0.0015366345453859953,-0.009429742552363285,-0.010396228821203501,-0.00985719654670636,0.004911768105057668,-0.006324391997809764,0.002165479539244064,0.0016604366701991058,-0.010567397672957557,0.003923021480528588,0.0014055754964628075
2016-04-05,-9.10550644512842e-05,-0.0042247732904405755,0.0028387377711269757,0.00020867222102016747,-0.008967847956658948,0.0031221568798329713,-0.012060537405848892,-0.004523336882152673,-0.004706152020602761,0.00835782232149107,0.011567890640572731,-0.007003600874811111,-0.016795580963984924,0.0024707660923830588,0.005938538801434579,-0.004165779881289189,-0.003390675854101688,0.01933155051291302,0.005404453115653629,-0.0004563702958076954
2016-04-06,-0.0006146253192974571,-0.0078382170602177,-0.007616062089090492,-0.0024927273693670093,-0.007093322713165318,0.004932480704963549,-0.00197214141404245,-0.005259532615068507,-0.008375344458301459,0.006733575210934983,-0.0004263100983845636,-0.01281293454567789,-0.009425701481280968,0.004452525356682058,-0.002627320270110811,0.006634102819943255,0.005065535634045659,0.015619871185942324,0.02115296262082178,0.0003421405675425593
